"Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,""Open Int"",Vol/OI,IV,Type,Time"
"5.00,+99.57%,""1,141.25"",""1,146.48"",""1,151.70"",""1,144.65"",0.00,unch,0,44,0.00,319.51%,Call,01/03/22"
"10.00,+99.13%,""1,136.05"",""1,143.48"",""1,150.90"",""1,153.45"",0.00,unch,0,228,0.00,302.75%,Call,01/03/22"
"15.00,+98.70%,""1,131.10"",""1,138.38"",""1,145.65"",""1,002.91"",0.00,unch,0,210,0.00,256.56%,Call,10/25/21"
"20.00,+98.26%,""1,121.30"",""1,130.90"",""1,140.50"",""1,087.56"",0.00,unch,0,115,0.00,187.06%,Call,12/28/21"
"25.00,+97.83%,""1,121.25"",""1,128.63"",""1,136.00"",""1,037.30"",0.00,unch,0,136,0.00,215.59%,Call,11/11/21"
"30.00,+97.39%,""1,116.20"",""1,123.45"",""1,130.70"",""1,077.66"",0.00,unch,0,518,0.00,199.53%,Call,12/28/21"
"35.00,+96.96%,""1,111.95"",""1,119.23"",""1,126.50"",922.50,0.00,unch,0,411,0.00,195.87%,Call,12/13/21"
"40.00,+96.52%,""1,106.30"",""1,113.90"",""1,121.50"",""1,023.50"",0.00,unch,0,512,0.00,183.18%,Call,12/23/21"
"45.00,+96.09%,""1,101.45"",""1,108.98"",""1,116.50"",""1,018.50"",0.00,unch,0,626,0.00,175.61%,Call,12/23/21"
"50.00,+95.65%,""1,096.45"",""1,103.98"",""1,111.50"",""1,042.43"",0.00,unch,0,316,0.00,168.45%,Call,12/28/21"
"55.00,+95.22%,""1,091.95"",""1,099.23"",""1,106.50"",""1,037.48"",0.00,unch,0,705,0.00,163.97%,Call,12/28/21"
"60.00,+94.78%,""1,086.05"",""1,093.78"",""1,101.50"",""1,107.59"",0.00,unch,0,295,0.00,155.04%,Call,01/03/22"
"80.00,+93.04%,""1,066.90"",""1,074.45"",""1,082.00"",817.61,0.00,unch,0,700,0.00,141.36%,Call,12/21/21"
"100.00,+91.30%,""1,047.35"",""1,054.93"",""1,062.50"",982.97,0.00,unch,0,736,0.00,130.19%,Call,12/29/21"
"120.00,+89.56%,""1,028.00"",""1,035.50"",""1,043.00"",834.15,0.00,unch,0,441,0.00,121.77%,Call,12/15/21"
"140.00,+87.82%,""1,008.30"",""1,015.90"",""1,023.50"",955.19,0.00,unch,0,467,0.00,114.14%,Call,12/28/21"
"150.00,+86.95%,998.00,""1,005.75"",""1,013.50"",823.40,0.00,unch,0,351,0.00,109.52%,Call,12/13/21"
"160.00,+86.08%,988.80,996.40,""1,004.00"",920.84,0.00,unch,0,329,0.00,107.98%,Call,12/30/21"
180.00,+84.34%,970.00,977.25,984.50,752.39,0.00,unch,0,543,0.00,103.64%,Call,12/21/21
"200.00,+82.60%,950.30,957.65,965.00,""1,000.00"",0.00,unch,0,""2,391"",0.00,98.50%,Call,01/03/22"
210.00,+81.73%,941.05,948.28,955.50,691.18,0.00,unch,0,768,0.00,97.20%,Call,12/20/21
220.00,+80.86%,931.50,938.75,946.00,854.58,0.00,unch,0,574,0.00,95.56%,Call,12/31/21
230.00,+79.99%,921.50,928.75,936.00,710.14,0.00,unch,0,716,0.00,92.91%,Call,12/14/21
240.00,+79.12%,911.95,919.23,926.50,941.99,0.00,unch,0,441,0.00,91.42%,Call,01/03/22
250.00,+78.25%,901.70,909.35,917.00,904.00,6.20,+0.69%,1,400,0.00,75.17%,Call,01/04/22
260.00,+77.38%,893.30,900.40,907.50,895.38,179.43,+25.06%,1,283,0.00,77.50%,Call,01/04/22
270.00,+76.51%,883.50,890.75,898.00,885.98,212.42,+31.54%,1,264,0.00,77.09%,Call,01/04/22
280.00,+75.64%,874.55,881.53,888.50,869.99,58.04,+7.15%,1,245,0.00,86.52%,Call,01/04/22
290.00,+74.77%,864.65,871.83,879.00,860.60,58.15,+7.25%,1,169,0.01,84.88%,Call,01/04/22
"300.00,+73.90%,855.60,862.80,870.00,864.10,97.10,+12.66%,6,""1,995"",0.00,86.34%,Call,01/04/22"
310.00,+73.03%,846.25,853.38,860.50,848.01,0.00,unch,0,210,0.00,83.21%,Call,01/03/22
320.00,+72.16%,836.95,843.98,851.00,855.01,202.21,+30.98%,1,158,0.01,82.10%,Call,01/04/22
325.00,+71.73%,831.95,839.23,846.50,784.50,0.00,unch,0,95,0.00,81.49%,Call,10/29/21
330.00,+71.29%,827.00,834.50,842.00,761.10,0.00,unch,0,284,0.00,80.91%,Call,11/11/21
335.00,+70.86%,822.70,830.10,837.50,861.90,0.00,unch,0,122,0.00,80.77%,Call,11/08/21
340.00,+70.42%,818.25,825.38,832.50,770.80,0.00,unch,0,325,0.00,80.19%,Call,12/28/21
345.00,+69.99%,813.15,820.58,828.00,845.59,123.44,+17.09%,1,104,0.01,79.53%,Call,01/04/22
350.00,+69.55%,809.45,816.48,823.50,840.85,271.49,+47.68%,1,554,0.00,79.74%,Call,01/04/22
355.00,+69.12%,803.70,811.35,819.00,562.41,0.00,unch,0,73,0.00,78.68%,Call,12/20/21
360.00,+68.68%,799.00,806.75,814.50,806.28,0.00,unch,0,365,0.00,78.27%,Call,01/03/22
365.00,+68.25%,794.50,802.25,810.00,591.88,0.00,unch,0,83,0.00,77.97%,Call,12/14/21
