0.3,1.0,3.0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
1.0892743523562245,1.115145802573081,1.1859067623472839,0.0711204327647692,0.020045146220421316,0.03543220133419257,0.06699205384947547,0.12093643970274263,0.11456380410482009,0.07370534387486706,0.11312100963923026,0.11867672604054474,0.016136976535099375,0.045648334324114526,0.055147411736517285,0.11076047248112539,0.11907388726896424,0.10482286159207756,0.0262862965989195,0.03724125181627623,0.028934913960735793,0.09128510422192766,0.05667751193539371,0.03149038591395763,0.007000209174234254,0.0828161975334819,0.10531774270861795,0.09924480619365006,0.05042479959148568,0.007070953896445937,0.0662873525373744,0.07242817170221924,0.005693735774014823
1.0851413981253728,1.1109870436109064,1.1816844398233703,0.07095858522596772,0.019999529827852087,0.035351568886422956,0.06683960119117043,0.12066122673852964,0.11430309323722135,0.07353761389855885,0.11286358211404346,0.11840665546763063,0.0161002538966905,0.045544453199189684,0.05502191372541338,0.11050841678952335,0.1188029128831116,0.10458431801888363,0.026226477328375797,0.037156502543612406,0.02886906727747014,0.09107736828904292,0.05654853190173059,0.0314187237873654,0.006984278919286387,0.08262773414507672,0.10507807294302617,0.0990189565046528,0.05031004874716175,0.007054862648957276,0.06613650355565737,0.07226334816453539,0.005680778637988131
1.0810278585681565,1.1068486417665722,1.177482676303495,0.07079747264193212,0.019954120580756737,0.03527130259313559,0.06668784082518334,0.12038726352504611,0.11404356626587508,0.07337064558935032,0.11260732357534795,0.11813781129368532,0.016063698016938043,0.04544104380172153,0.054896985604726424,0.11025750569074727,0.11853316900047074,0.10434685767956083,0.026166929699021717,0.0370721381200622,0.02880351960606492,0.09087057569156537,0.05642013757045842,0.031347387080744714,0.006968421004127449,0.08244012657484787,0.10483949152538063,0.09879413240619916,0.050195818990032295,0.007038844472329738,0.06598633958391244,0.07209927309572198,0.005667880340723805
1.0769335750011346,1.1027304854474722,1.1733013412173974,0.07063709001782419,0.019908917071350493,0.03519139996590195,0.06653676804661496,0.12011454156884051,0.11378521514488443,0.07320443377086312,0.11235222607857531,0.11787018518395853,0.01602730776253074,0.0453381029257953,0.05477262350141475,0.11000773140601096,0.11826464725839848,0.10411047321232558,0.02610765186475209,0.036988155930146205,0.0287382689144007,0.09066472001847768,0.0562923249610755,0.03127637358250355,0.006952634937127808,0.08225336900655535,0.1046019910591419,0.09857032692825633,0.050082106778728014,0.007022898869965237,0.06583685596673206,0.07193594140909737,0.0056550404823467616
1.0728583899907762,1.0986324237542329,1.1691403213204639,0.07047743240396406,0.01986391790457637,0.03511185853879141,0.06638637819310307,0.11984305245325061,0.11352803190109553,0.07303897331351858,0.11209828175098407,0.11760376887905451,0.015991082010403612,0.04523562739448094,0.054648823577452876,0.10975908622685625,0.11799733936985833,0.10387515732195222,0.026048641996152387,0.036904553382031566,0.028673313188730433,0.09045979491672457,0.0561650901290679,0.031205681101044866,0.006936920231102655,0.08206745567654375,0.10436556421464271,0.09834753316380757,0.049968908603897175,0.007007025349755435,0.0656880480907982,0.07177334806396864,0.005642258666597188
1.068802179564185,1.0945543094318508,1.1649994549646217,0.0703184948953211,0.01981912169796167,0.03503267586811759,0.06623666664434286,0.11957278783753775,0.11327200863327734,0.07287425913401,0.11184548279084977,0.11733855419408241,0.01595501964762242,0.04513361405950628,0.05452558202943671,0.10951156251436013,0.11773123712256807,0.10364090277902256,0.02598989828031055,0.03682132790726539,0.028608650433472344,0.09025579409055928,0.05603842916550364,0.031135307464541222,0.006921276403261896,0.08188238087314947,0.10413020372833393,0.09812574426814176,0.04985622098784458,0.006991223424031115,0.06553991138440787,0.07161148806511304,0.005629534500789785
1.0647648221515025,1.0904960421983556,1.160878617477946,0.07016027263101147,0.01977452708147638,0.034953849532188046,0.0660876288216137,0.11930373945603252,0.1130171375113124,0.07271028619478208,0.11159382146666592,0.11707453301781802,0.015919119571269683,0.04503205980093458,0.054402895088194014,0.10926515269835226,0.11746633237815857,0.10340770241918548,0.025931418920631295,0.036738476960511655,0.028544278671005514,0.09005271130089876,0.05591233819663237,0.0310652505207123,0.006905702975160697,0.08169813893611572,0.10389590240204066,0.09790495345815238,0.04974404048417537,0.006975492609512241,0.06539244131700483,0.07145035646226643,0.005616867595773543
1.060746202309123,1.0864575052217125,1.1567776736807773,0.07000276079380267,0.01973013269739353,0.034875377131057414,0.06593926018731246,0.11903589911729223,0.11276341077539863,0.07254704950351733,0.11134329011635591,0.1168116973118768,0.015883380688332262,0.04493096152684653,0.05428075901840012,0.10901984927664332,0.11720261707134423,0.10317554914242658,0.025873202136652968,0.03665599801929178,0.0284801959414683,0.08985054036468763,0.05578681338349047,0.030995508136605506,0.006890199472650714,0.0815147242560154,0.10366265310222851,0.09768515401164594,0.04963236367744374,0.006959832427258686,0.06524563339871779,0.07128994834961863,0.005604257565892076
1.0567462498352742,1.0824385728938846,1.1526964813093312,0.06984595460962455,0.019685937200151365,0.03479725628628384,0.06579155624449287,0.11876925870326949,0.11251082073526172,0.07238454411262944,0.11109388114649527,0.11655003910989818,0.015847801915590393,0.044830316173026394,0.0541591701181989,0.10877564481426362,0.11694008320910441,0.10294443591234753,0.025815246163866865,0.036573888583728564,0.028416400302559406,0.08964927515427072,0.05566185092151145,0.030926078198379506,0.006874765425831976,0.08133213127368191,0.10343044875927951,0.09746633926665985,0.04952118718280626,0.006944242402621626,0.06509948317990466,0.07113025886531547,0.005591704028944477
1.0527648786035275,1.0784391019998663,1.1486348954489702,0.06968984934708707,0.01964193925621744,0.0347194846406887,0.0656445125364113,0.11850381016849207,0.11225935976937831,0.07222276511876342,0.11084558703154461,0.11628955051674068,0.015812382179508297,0.04473012070265245,0.054038124718828726,0.10853253194271195,0.11667872286987589,0.10271435575545532,0.025757549253538937,0.03649214617629366,0.028352889829341685,0.08944890959677396,0.05553744704014154,0.030856958611090664,0.006859400369005404,0.08115035447964751,0.10319928236677793,0.09724850262078928,0.04941050764567994,0.006928722065195588,0.06495398625070309,0.07097128319096771,0.005579206606146709
1.0488020354962877,1.0744589932782767,1.1445927833239913,0.06953444031700437,0.01959813754395445,0.03464205985811947,0.06549812464607845,0.11823954553925364,0.11200902032420927,0.07206170766230234,0.1105984003130926,0.11603022370768774,0.01577712041612615,0.04463037210599155,0.053917619184253446,0.10829050335921435,0.11641852820275607,0.10248530176046067,0.025700109672533913,0.03641076834155838,0.028289662614048472,0.08924943767349348,0.055413598002460436,0.030788147298482307,0.006844103840625972,0.08096938841358904,0.10296914698080552,0.09703163753052312,0.049300321741404765,0.006913270948771132,0.06480913824058683,0.07081301655116626,0.005566764922093499
1.0448576652326478,1.0704981380600516,1.140570036999271,0.06937972287192522,0.01955453075348793,0.034564979623215836,0.06535238819581698,0.11797645691281539,0.11175979491344339,0.07190136692688082,0.11035231359910926,0.1157720509276643,0.015742015570953588,0.04453106740009774,0.05379764991079834,0.10804955182599296,0.11615949142671689,0.10225726707758616,0.025642925703141754,0.036329752645947795,0.028226716765892612,0.08905085341929309,0.05529030010480716,0.03071964220277685,0.006828875383256493,0.08078922766378131,0.10274003571924618,0.0968157375105887,0.049190626174910865,0.00689788859128817,0.06466493481792819,0.07065545421300409,0.005554378604720754
1.0409317538996037,1.06655639312638,1.136566476000772,0.06922569240566974,0.019511117586575647,0.03448824164117888,0.06520729884682532,0.1177145364566182,0.11151167611725114,0.07174173813890486,0.1101073195632089,0.11551502449046364,0.015707066598864568,0.044432203628514896,0.053678213326790854,0.1078096701695445,0.11590160482982914,0.10203024491788329,0.025585995642906423,0.03624909667749818,0.028164050410877942,0.08885315092200952,0.05516754967641081,0.03065144128447065,0.006813714543522018,0.08060986686655756,0.10251194176110005,0.09660079613330542,0.04908141768038996,0.006882574534789908,0.06452137168956615,0.07049859148560446,0.005542047285268472
1.037024286404879,1.06263364846622,1.132582016984535,0.06907234435287238,0.0194678967564788,0.034411843637543356,0.0650628522987469,0.11745377640750543,0.11126465658154838,0.07158281656707817,0.10986341094392332,0.11525913677798476,0.015672272463993667,0.04433377786098338,0.05355930589220619,0.10757085127992842,0.11564486076849724,0.10180422855255887,0.025529317804456948,0.036168798045617644,0.02810166169161334,0.08865632432186583,0.05504534307902636,0.03058354252213163,0.00679862087206485,0.08043130070577721,0.10228485834580649,0.09638680702794684,0.04897269302097138,0.006867328325377399,0.06437844460038039,0.07034242371965534,0.005529770598244142
1.033135271857931,1.0587297792717774,1.1286165474635816,0.06891967418853069,0.019424866987834865,0.034335783357952954,0.06491904428924541,0.11719416907095585,0.11101872901726963,0.07142459752193465,0.10962058054398412,0.11500438023947959,0.01563763213963372,0.04423578719315045,0.053440924098317515,0.10733308811006437,0.11538925166670391,0.10157921131231008,0.025472890515340685,0.03608885438084994,0.028039548767129194,0.08846036781089234,0.05492367670657509,0.030515943912199545,0.006783593923500135,0.0802535239123006,0.1020587787725761,0.09617376388011116,0.048864448988402136,0.006852149513164693,0.06423614933287088,0.07018694630695008,0.005517548181386641
1.0292647940742525,1.0548446501354367,1.124669923300548,0.0687676774275604,0.01938202701653214,0.03426005856793856,0.06477587059358544,0.11693570682032677,0.11077388619965119,0.07126707635537713,0.1093788212296149,0.11475074739081027,0.01560314460813484,0.04413822874628465,0.053323064467350835,0.107096373675039,0.11513477001526505,0.10135518658666856,0.025416712117858835,0.036009263334641384,0.027977709812696327,0.0882652756323554,0.054802546984789945,0.030448643468788894,0.006768633256372062,0.0800765312634707,0.10183369639973172,0.09596166043110019,0.04875668240273143,0.006837037652234587,0.06409448170674292,0.07003215467993411,0.005505379675630589
1.025412846783235,1.0509781451563769,1.1207420241101744,0.06861634962435609,0.019339375589585983,0.034184667052699465,0.06463332702421887,0.11667838209610724,0.1105301209675237,0.07111024846022226,0.10913812592983266,0.11449823081371639,0.015568808860804773,0.04404109966699386,0.05320572355214447,0.10686070105142215,0.1148814083710944,0.10113214782335304,0.025360780968904102,0.0359300225791109,0.027916143019647326,0.08807104208019366,0.05468195037086554,0.030381639223494485,0.006753738433110634,0.07990031758260169,0.101609604644058,0.09575049047730651,0.04864939011199923,0.006821992300594964,0.06395343757849797,0.06987804431125774,0.005493264725071201
1.0215794957854942,1.0471302045724964,1.1168327297243437,0.06846568637235781,0.01929691146501663,0.03410960661688739,0.06449140943037648,0.11642218740518104,0.11028742622261382,0.07095410926975126,0.10889848763575838,0.11424682315509155,0.015534623897810535,0.043944397126947136,0.053088897935812916,0.10662606337659154,0.11462915935647783,0.1009100885276305,0.025305095439800487,0.035851129806823014,0.027854846595200173,0.08787766149846174,0.054561883353112704,0.030314929225199485,0.006738909019988998,0.07972487773847428,0.1013864969801595,0.09554024786960855,0.04854256899192897,0.006807013020135691,0.0638130128410295,0.06972461071333465,0.005481202976929577
1.0177647609464835,1.0433006995660004,1.1129419082990866,0.06831568330362339,0.019254633411728644,0.03403487508439343,0.06435011369766518,0.11616711532009927,0.11004579492885537,0.07079865425726668,0.10865989939993669,0.11399651712626975,0.015500588728081374,0.04384811832260015,0.0529725842314152,0.10639245384806693,0.11437801565835722,0.10068900226168577,0.025249653916145212,0.03577258273056393,0.027793818762284244,0.08768512828078123,0.054442342450617624,0.03024851153988606,0.0067241445870813545,0.07955020664483756,0.10116436693982739,0.09533092651277372,0.04843621594562428,0.006792099376586098,0.06367320342322444,0.06957184943790638,0.005469194081518464
1.0139686987622278,1.0394895671896125,1.1090694507328587,0.06816633608840622,0.01921254020939195,0.03396047029813772,0.06420943574767027,0.11591315847836263,0.1098052201117092,0.07064387893565491,0.10842235433566448,0.113747305502321,0.015466702369212987,0.043752260474924254,0.05285677908162759,0.10615986572285253,0.11412797002762376,0.10046888264399938,0.0251944547976527,0.035694379083120474,0.027733057759368566,0.08749343686979888,0.05432332421290546,0.030182384250448453,0.0067094447082214,0.07937629925991754,0.10094320811141426,0.09512252036486946,0.048330327903269694,0.006777250939473011,0.06353400528956966,0.06941975607561239,0.00545723769220846
1.0101912988096104,1.0356966823414315,1.1052152299247342,0.06801764043473876,0.019170630648324406,0.03388639011986195,0.06406937153756317,0.11566030958171304,0.10956569485749233,0.07048977885695451,0.10818584561632835,0.11349918112135614,0.01543296384737301,0.04365682082913913,0.052741479158420555,0.10592829231678835,0.11387901527842047,0.10024972334873357,0.025139496498000607,0.03561651661706194,0.02767256184029235,0.08730258175665193,0.05420482521960838,0.030116545456508555,0.006694808960961336,0.07920315058593207,0.10072301413921735,0.09491502343668184,0.04822490182183532,0.006762467282079333,0.0633954144397638,0.06926832625556587,0.005445333465394668
1.006432576699128,1.031921966234604,1.1013791328169762,0.06786959208802136,0.019128903529375938,0.03381263242992444,0.063929917059714,0.11540856139543444,0.10932721231271544,0.07033634961193005,0.10795036647475054,0.11325213688384075,0.015399372197207706,0.04356179665444884,0.05262668116273991,0.10569772700390978,0.11363114428745376,0.10003151810512625,0.025084777444677846,0.0355389931045248,0.027612329274097683,0.0871125574804403,0.054086842080137844,0.030050993274233818,0.006680236926531383,0.07903075566861194,0.10050377872286956,0.0947084297911418,0.048119934684785315,0.006747747981403166,0.06325742690833397,0.06911755564493498,0.005433481060463772
1.002692491555702,1.02816532550479,1.0975610254253085,0.06772218683061643,0.019087357663814156,0.03373919512709805,0.06379106834130942,0.1151579067476628,0.10908976568342939,0.07018358682965158,0.10771591020254351,0.11300616575191805,0.015365926461749918,0.04346718524378141,0.05251238182419224,0.10546816321581566,0.11338434999331409,0.09981426069689298,0.025030296078834613,0.03546180633700024,0.02755235834486446,0.08692335862770588,0.053969371433361245,0.029985725836157606,0.006665728189799853,0.07885910959672851,0.10028549561673859,0.09450273354275894,0.048015423501790125,0.006733092618117463,0.06312003876425755,0.0689674399485296,0.0054216801397615555
0.998970977283611,1.0244266496502346,1.0937608008803874,0.06757542048144789,0.01904599187321146,0.03366607612837059,0.0636528214439753,0.114908338528705,0.10885334823457983,0.07003148617707958,0.10748247014947297,0.1127612607487405,0.015332625692328168,0.043372983913531726,0.05239857790073423,0.10523959444104453,0.11313862539580535,0.09959794496163654,0.02497605085513435,0.03538495412512438,0.027492647351547415,0.08673497983191827,0.05385240994728275,0.029920741291001845,0.006651282339233722,0.07868820750162724,0.1000681586293339,0.09429792885706255,0.04791136530844259,0.0067185007765302104,0.06298324611058886,0.06881797490839345,0.005409930368560833
0.9952679558026383,1.0207058158240976,1.0899783847791964,0.06742928889560602,0.019004804989333646,0.033593273368747914,0.06351517246340445,0.11465984969036674,0.10861795328937067,0.06988004335865525,0.10725003972282907,0.11251741495781027,0.015299468948476981,0.04327919000330784,0.052285266178366256,0.10501201422445902,0.11289396355528307,0.09938256479026446,0.024922040241607647,0.03530843429847135,0.027433194607815306,0.08654741577296757,0.053735954318728234,0.029856037803501996,0.006636898966859724,0.07851804455676738,0.09985176162272119,0.09409400995005006,0.04780775716597762,0.006703972044545129,0.06284704508409084,0.06866915630340156,0.005398231415029809
0.99158328263174,1.0170027119873224,1.086213659304153,0.06728378796395706,0.018963795854029908,0.033520784801059494,0.06337811752898898,0.1144124332452889,0.10838357422863529,0.06972925411589613,0.10701861238680571,0.11227462152232794,0.015266455297848331,0.04318580087568048,0.05217244347082971,0.10478541616663806,0.11265035759200101,0.0991681141264137,0.024868262719508,0.03523224470534888,0.027373998441892155,0.08636066117666338,0.05362000127303431,0.029791613554234268,0.006622577668225933,0.07834861597726757,0.09963629851194467,0.09389097108764242,0.04770459616099555,0.006689506013622867,0.06271143185487116,0.06852097994886279,0.0053865829502008295
0.9879168816501229,1.0133172595700473,1.0824664838852704,0.06713891361275814,0.018922963319124277,0.033448608395766535,0.06324165280345748,0.11416608226629259,0.10815020449021621,0.06957911422699693,0.10678818166188794,0.11203287364454995,0.015233583816124266,0.04309281391593586,0.05206010661930839,0.1045597939232771,0.11240780068546641,0.09895458696588313,0.024814716783169474,0.03515638321259667,0.027315057196400542,0.08617471081424055,0.0535045475637414,0.029727466739445083,0.006608318042363865,0.0781799170194574,0.09942176326445663,0.09368880658514674,0.04760187940518904,0.00667510227874272,0.0625764026260234,0.06837344169612762,0.005374984647939555
0.9842686068578285,1.009649368199548,1.078736728867533,0.06699466180327707,0.018882306246308475,0.03337674214077256,0.06310577448251695,0.1139207898857327,0.10791783756835263,0.06942961950643554,0.10655874112424729,0.11179216458515402,0.015200853586930628,0.04300022653183164,0.05194825249213369,0.10433514120459601,0.11216628607380334,0.09874197735607305,0.02476140093986616,0.03508084770538728,0.02725636922820692,0.0859895595018711,0.053389589972290756,0.029663595570882734,0.006594119691751051,0.07801194298043461,0.09920814989955447,0.0934875108067256,0.04749960403507353,0.006660760438364819,0.062441953633272575,0.068226537432201,0.005363436184914515
0.9806383315184363,1.0059989089829124,1.0750242900429976,0.06685102853141706,0.018841823507036146,0.033305184041236446,0.0629704787944993,0.11367654929485978,0.10768646701307592,0.06928076580458409,0.10633028440514478,0.11155248766261312,0.01516826370175191,0.04290803615335604,0.05183687798449359,0.10411145177475462,0.11192580705312444,0.09853027939543217,0.024708313709673493,0.03500563608702963,0.027197932908268958,0.08580520210018254,0.05327512530772536,0.02959999827563123,0.0065799822222740965,0.07784468919762817,0.09899545248782496,0.09328707816487351,0.047397767211721155,0.0066464800943928275,0.06230808114462544,0.06808026307936015,0.0053519372405670725
0.9770259064786174,1.002365831190192,1.0713290657836456,0.06670800982734619,0.018801513982418406,0.03323393211938784,0.0628357620000123,0.11343335374318984,0.10745608642961274,0.06913254900732489,0.1061028051903416,0.11131383625257697,0.015135813259847185,0.04281624023249006,0.051725980018145344,0.10388871945127562,0.11168635697691054,0.09831948723291138,0.02465545362533128,0.03493074627877499,0.027139746621484766,0.08562163351378241,0.05316115040639465,0.0295366730959462,0.006565905243192215,0.07767815104836674,0.0987836651505955,0.09308750311989977,0.047296366120498035,0.006632260852137097,0.06217478146002508,0.06793461459477716,0.005340487497081752
0.973431191297035,0.9987500174886916,1.0676509289351341,0.06656560175513167,0.018761376563120775,0.033162984414344926,0.06270162039159508,0.11319119653788265,0.10722668947779594,0.06898496503567156,0.10587629721951745,0.11107620378726192,0.01510350136816712,0.0427248362429727,0.051615555541131924,0.1036669381044751,0.11144792925539838,0.09810959506742484,0.024602819232108556,0.034856176219625425,0.027081808766544115,0.08543884869078866,0.0530476621316631,0.029473618289093007,0.006551888367101228,0.07751232394945289,0.09857278205939266,0.09288878017941812,0.04719539797080499,0.0066181023202783115,0.06204205091101008,0.06778958797014666,0.005329086639356966
0.9698540289903057,0.995151383994777,1.0639897964811422,0.06642380041237879,0.018721410149261417,0.033092338981934574,0.06256805029337803,0.11295007104312756,0.10699826987148292,0.06883800984539472,0.10565075428569619,0.1108395837548484,0.015071327141272059,0.042633821680069225,0.051505601527502,0.10344610165690013,0.11121051735497604,0.09790059714731772,0.0245504090876701,0.03478192386614478,0.027024117755781542,0.08525684262236641,0.05293465737362243,0.02941083212718684,0.00653793120989803,0.07734720335674254,0.09836279743540732,0.09269090389784297,0.04709485999582153,0.006604004110831583,0.06190988586037798,0.06764517923131798,0.005317734354976108
0.9662942752940843,0.9915698205886366,1.060345566016605,0.0662826019298745,0.018681613650310666,0.03302199389451473,0.06243504806074711,0.11270997067953756,0.10677082137798144,0.06869167942665261,0.10542617023467893,0.11060396969888607,0.015039289701251134,0.04254319406034238,0.05139611497703358,0.1032262040827737,0.11097411479758618,0.09769248776984088,0.024498221761944716,0.03470798719227202,0.026966672015031324,0.08507561034227028,0.05282213304880756,0.02934831289703491,0.006524033390745498,0.07718278476473003,0.09815370554896705,0.09249386887589191,0.04699474945225313,0.006589965839111017,0.06177828270185304,0.06750138443793224,0.0053064303341790135
0.962751841886847,0.9880052583849743,1.0567181067598022,0.06614200247123538,0.018641985984991824,0.03295194724079909,0.06230261008001219,0.11247088892355066,0.1065443378174827,0.06854596980362637,0.10520253896448416,0.11036935521770662,0.01500738817764242,0.04245295092142651,0.051287092914961085,0.10300723940744662,0.11073871516013675,0.09748526128063213,0.024446255836995136,0.0346343641891369,0.02690946998348429,0.08489514692639273,0.05271008609991615,0.029286058899980594,0.006510194532037857,0.07701906370613817,0.0979455007190147,0.09229766976009456,0.04689506362008169,0.006575987123694722,0.0616472378597582,0.0673581996830639,0.005295174269833785
0.9592266390750434,0.9844575539642688,1.0531072994954596,0.06600199823256024,0.018602526081183252,0.032882197125684,0.0621707327680799,0.11223281930683918,0.10631881306250163,0.06840087703415997,0.10497985442479518,0.11013573396384391,0.014975621707354092,0.0423630898218045,0.051178532391705944,0.1027892017068563,0.11050431207391934,0.09727891207320412,0.02439450990688961,0.03456105286487806,0.02685251011354646,0.08471544749231812,0.052598513495531685,0.02922406845174961,0.006496414259366473,0.07685603575151374,0.09773817731259403,0.09210230124230784,0.04679579980231919,0.006562067586390257,0.061516747788691276,0.0672156210928669,0.005283965857408978
0.9557185841766034,0.980926627759998,1.0495130479944472,0.06586258544208712,0.01856323287582167,0.03281274167007755,0.06203941257213042,0.11199575541572636,0.10609424103732434,0.06825639720940466,0.10475811061641452,0.10990309964346162,0.014943989434586597,0.04227360834058765,0.05107043048261061,0.1025720851069927,0.11027089922403478,0.09707343458843876,0.02434298257757512,0.034488051244463414,0.026795790870699502,0.08453650719888232,0.052487412229850115,0.029162339882298115,0.006482692201486097,0.076693696508828,0.09753172974434172,0.09190775805923718,0.0466969553247645,0.0065482068522005376,0.061386808973205205,0.06707364482622537,0.005272804794946135
