0.3,1.0,3.0,s1,s2
1.0263045699956326,1.0813654178323742,1.2102328711251342,1.4,0.6
1.0236107021102805,1.078733762987244,1.2076278486554926,1.3980423491809828,0.5991610067918498
1.0209253632093622,1.0761103617501144,1.205030727330503,1.3960901655695193,0.5983243566726512
1.018248503022271,1.0734951476748948,1.2024414924743083,1.3941434262948207,0.5974900398406374
1.0155800764789695,1.0708881064245501,1.1998601588743538,1.3922021086134873,0.5966580465486373
1.0129200498350877,1.068289205786003,1.197286652354665,1.3902661899086213,0.5958283671036948
1.0102683713823444,1.0656984349129348,1.1947209153263887,1.3883356476889506,0.5950009918666932
1.0076250573454346,1.0631157639641995,1.192162962871906,1.3864104595879556,0.594175911251981
1.004990086194141,1.0605411202286765,1.1896127329349486,1.3844906033630069,0.593353115727003
1.0023634207024401,1.0579744520802001,1.1870701943330377,1.382576056894508,0.592532595811932
0.999745036224252,1.0554157451982837,1.184535337904216,1.3806667981850465,0.5917143420793056
0.9971348838071411,1.0528649527051066,1.1820081188591784,1.3787628053585501,0.5908983451536644
0.9945329294667234,1.0503220383031533,1.179488476374412,1.376864056659453,0.5900845957111942
0.9919391750126728,1.0477869933690613,1.1769763938407722,1.3749705304518665,0.5892730844793713
0.9893535422745771,1.0452597975704552,1.1744718598188917,1.3730822052187561,0.5884638022366098
0.9867760167691141,1.0427403827226427,1.1719748540614094,1.3711990595611285,0.5876567398119122
0.9842065511443003,1.0402287073225285,1.1694853363088693,1.3693210721972215,0.5868518880845236
0.9816451943749774,1.0377247762756137,1.1670032723524113,1.367448221961704,0.5860492379835873
0.9790918983066124,1.0352285639055587,1.1645286261359244,1.365580487804878,0.5852487804878049
0.97654658711877,1.0327400402131308,1.162061387219754,1.363717848791894,0.5844505066250975
0.9740092372434767,1.0302591872228075,1.1596015171930814,1.3618602841019654,0.5836544074722708
0.9714798519578536,1.0277859821206983,1.1571490019012811,1.3600077730275943,0.5828604741546832
0.9689584008113811,1.0253203414241892,1.154703807494061,1.3581602949738016,0.582068697845915
0.9664448486004728,1.0228622615012544,1.1522658853165408,1.3563178294573643,0.5812790697674418
0.9639391490250939,1.0204116886233823,1.1498352022887806,1.3544803561060577,0.5804915811883103
0.9614412932897143,1.0179686041386722,1.1474117060714715,1.352647854657905,0.5797062234248164
0.9589512898443725,1.015532993862041,1.1449953796930241,1.3508203049604324,0.5789229878401853
0.9564690843138414,1.0131048638633826,1.1425862140016125,1.3489976869699305,0.578141865844256
0.9539946466549185,1.0106841562761846,1.1401841906056256,1.3471799807507219,0.5773628488931666
0.9515279540165561,1.0082708345846583,1.1377892515885635,1.3453671664744329,0.5765859284890427
0.9490689723025392,1.0058648883257542,1.135401378802174,1.3435592244192742,0.575811096179689
0.9466176777494835,1.003466300402995,1.133020562300078,1.341756134969325,0.5750383435582822
0.9441741077140908,1.0010750102588863,1.130646772298103,1.3399578786138235,0.5742676622630672
0.9417381893636508,0.9986909858045486,1.1282799587864687,1.3381644359464628,0.5734990439770554
0.9393099240566949,0.9963141668392227,1.1259200621016623,1.3363757876646936,0.5727324804277257
0.9368892935675096,0.9939445697086019,1.1235670923032395,1.3345919145690313,0.5719679633867276
0.9344762568586834,0.9915821509054281,1.1212210430592524,1.3328127975623691,0.5712054846695868
0.9320707609382594,0.9892268720278407,1.1188818814854362,1.3310384176492964,0.5704450361354128
0.9296727617454603,0.9868787341394832,1.1165495494050104,1.3292687559354226,0.5696866096866097
0.9272822520578505,0.9845376784239194,1.1142240344280259,1.3275037936267071,0.5689301972685887
0.9248992204890628,0.9822036859551599,1.111905294185248,1.3257435120287935,0.5681757908694829
0.9225236541596415,0.9798767259908263,1.1095933137873222,1.3239878925463489,0.5674233825198638
0.9201555414651306,0.97755678703706,1.1072880600003463,1.3222369166824106,0.5666729642924617
0.9177948710372655,0.9752438304587467,1.1049895103428045,1.320490566037736,0.5659245283018868
0.915441562489281,0.9729378134731057,1.1026976344981079,1.3187488223101564,0.5651780667043528
0.9130956235893213,0.9706387293887155,1.1004124096177539,1.3170116672939405,0.564433571697403
0.9107569943248666,0.9683465775953062,1.098133818648406,1.315279082879158,0.5636910355196392
0.9084257135904547,0.9660612964049282,1.0958618285864499,1.313551051051051,0.5629504504504504
0.906101729777172,0.9637828294742965,1.093596394711929,1.3118275538894095,0.562211808809747
0.9037850193257994,0.9615111776064412,1.0913374880897728,1.310108573567952,0.5614751029576938
0.9014755868526304,0.9592463313868659,1.089085094939227,1.308394092353711,0.5607403252944476
0.8991734228465308,0.956988286966324,1.086839206673841,1.3066840926064227,0.5600074682598954
0.8968785018870875,0.9547370085036196,1.0845997673712933,1.3049785567779228,0.5592765243333955
0.8945907700667408,0.9524924662028188,1.0823667716793828,1.3032774674115455,0.5585474860335196
0.892310212499257,0.9502546528929353,1.0801402082160478,1.301580807141529,0.557820345917798
0.8900367988522672,0.9480235133943217,1.0779200509596556,1.299888558692422,0.5570950965824666
0.8877705058968859,0.9457990428500096,1.075706285767562,1.2982007048785011,0.5563717306622148
0.8855113044502851,0.9435811682801024,1.073498870726437,1.2965172286031863,0.555650240829937
0.8832591772248344,0.9413698691407043,1.0712977684709049,1.2948381128584645,0.5549306197964847
0.8810141187981373,0.9391651327195584,1.0691029593682198,1.2931633407243164,0.5542128603104213
0.8787761009894156,0.9369669305935285,1.066914429859341,1.291492895368149,0.5534969551577782
0.8765450929478054,0.9347752474036356,1.064732139056767,1.2898267600442315,0.5527828971618135
0.8743210675766134,0.932590058708505,1.0625560737384547,1.2881649180931345,0.552070679182772
0.8721040090923365,0.9304113531094416,1.0603862278736889,1.2865073529411766,0.5513602941176471
0.8698938921685566,0.9282390880151213,1.0582225573843456,1.2848540480998714,0.5506517348999449
0.8676907177556811,0.9260732307576847,1.0560650488542456,1.2832049871653832,0.54994499449945
0.8654944283757472,0.9239137499536194,1.0539136653537846,1.2815601538179822,0.5492400659219924
0.8633050654747078,0.9217606552312282,1.0517683760955743,1.2799195318215069,0.5485369422092172
0.861122565837279,0.9196139444697505,1.0496291661334392,1.278283105022831,0.5478356164383561
0.8589469003279204,0.9174735853394204,1.0474960037110959,1.2766508573513318,0.5471360817219993
0.856778068129776,0.9153395398506301,1.0453688689745473,1.275022772818364,0.5464383312078703
0.8546160540569707,0.9132117602886501,1.0432477304653598,1.2733988355167394,0.5457423580786026
0.8524607667424526,0.9110902329790632,1.0411325546360224,1.2717790296202072,0.5450481555515173
0.8503122333160331,0.9089749233228548,1.0390233447974366,1.2701633393829401,0.5443557168784029
0.8481704734228882,0.9068658169182627,1.0369200739926714,1.2685517491390248,0.5436650353452963
0.8460354568478702,0.9047628891071844,1.0348227351350625,1.266944243301955,0.5429761042722665
0.8439071741438693,0.9026661224245756,1.0327312852563109,1.2653408063641294,0.5422889170131983
0.8417855892252551,0.9005754625176062,1.030645700385601,1.2637414228963526,0.5416034669555797
0.8396706851698778,0.8984909090982772,1.0285659677237857,1.2621460775473399,0.5409197475202886
0.8375624204194654,0.8964124674230856,1.0264920582693984,1.2605547550432277,0.5402377521613833
0.8354607939856236,0.8943401065777625,1.0244239398009478,1.258967440187084,0.5395574743658932
0.8333657707701412,0.8922737486668406,1.022361603050521,1.2573841178584262,0.5388789076536112
0.8312773113434931,0.8902134112869127,1.0203050210596714,1.25580477301274,0.5382020455768886
0.8291954502451029,0.888159091716048,1.0182541628791877,1.2542293906810036,0.5375268817204301
0.8271201843563418,0.88611078648739,1.0162090150614334,1.2526579559692144,0.5368534097010919
0.8250514821870066,0.8840684784247683,1.0141695513704772,1.2510904540579193,0.5361816231676797
0.8229893017043488,0.8820321207242898,1.0121357477973463,1.2495268702017497,0.5355115158007498
0.820933608628549,0.8800016632594817,1.0101075689439738,1.2479671897289588,0.5348430813124109
0.8188843950052193,0.8779770831754022,1.008085012318312,1.2464113980409617,0.5341763134461265
0.8168416423851642,0.8759583465237124,1.0060680688090735,1.244859480611882,0.5335112059765208
0.8148053086205898,0.8739454187447399,1.004056715882661,1.2433114229880973,0.5328477527091846
0.8127753533797129,0.8719383379280309,1.0020509155865696,1.2417672107877926,0.5321859474804825
0.8107518171086818,0.8699370828629415,1.000050653419667,1.240226829700514,0.5315257841573631
0.8087346617525184,0.8679416366071904,0.9980559056988767,1.2386902654867256,0.5308672566371682
0.8067238626916995,0.8659519516104117,0.9960666680248109,1.237157503977373,0.5302103588474456
0.8047194205254713,0.8639680196559489,0.9940829162875379,1.2356285310734465,0.5295550847457627
0.8027213238675348,0.8619898029539086,0.9921046382325965,1.2341033327455475,0.5289014283195204
0.8007295299295517,0.8600172600930549,0.9901317918786643,1.2325818950334624,0.5282493835857697
0.7987440438127087,0.8580504028176469,0.9881643699325072,1.2310642040457342,0.527598944591029
0.7967648740326888,0.8560892335723979,0.986202326795913,1.2295502459592411,0.5269501054111033
0.7947919584754066,0.8541337031432201,0.9842456630644547,1.2280400070187751,0.5263028601509037
0.7928252515876346,0.8521838124218049,0.982294340766678,1.226533473536628,0.5256572029442692
0.7908647553521821,0.8502395225489596,0.9803483239042745,1.2250306318921758,0.5250131279537896
0.7889104469250736,0.8483008070000665,0.9784076322548484,1.2235314685314687,0.5243706293706294
0.7869622900306704,0.8463676612286143,0.9764722384944569,1.2220359699668237,0.523729701414353
0.7850202710714816,0.8444400292865214,0.9745421337198797,1.2205441227764213,0.523090338332752
0.7830843662888755,0.8425178994816802,0.9726172820861279,1.2190559136039019,0.5224525344016722
0.7811545440226959,0.8406012672631052,0.9706976895635794,1.217571329157968,0.5218162839248435
0.7792308461977225,0.8386901183728103,0.9687833268400652,1.2160903562119896,0.5211815812337098
0.7773131799304273,0.8367844169576335,0.9668741524090028,1.2146129816036098,0.5205484206872614
0.7754015180134658,0.8348841452166623,0.9649701740629568,1.2131391922343562,0.5199167966718669
0.7734958368149585,0.8329892722623322,0.9630713462436091,1.2116689750692522,0.5192867036011081
0.7715961618242466,0.831099785431796,0.9611776585785436,1.2102023171364344,0.5186581359156147
0.7697025508771229,0.8292156770349025,0.9592890738632827,1.2087392055267703,0.5180310880829015
0.7678149565764731,0.8273369442432151,0.9574055875913519,1.2072796273934794,0.5174055545972055
0.7659333494223947,0.825463555828172,0.9555272009799833,1.2058235699517574,0.5167815299793246
0.7640576670297712,0.8235955016227989,0.953653871759872,1.204371020478403,0.5161590087764584
0.762187873960747,0.8217327369459899,0.9517856040564573,1.2029219663114472,0.5155379855620489
0.7603239881672367,0.8198752793816275,0.9499223608908269,1.2014763948497855,0.5149184549356224
0.7584660082635653,0.8180230916263883,0.9480641214878424,1.200034293552812,0.5143004115226337
0.7566139084414769,0.8161761667216187,0.9462108687551404,1.1985956499400583,0.5136838499743106
0.7547677198140442,0.8143344786922583,0.944362595268338,1.1971604515908312,0.5130687649674991
0.7529274144311033,0.8124980275609502,0.9425192522973072,1.1957286861438579,0.5124551512045105
0.7510929433492884,0.8106667873896717,0.9406808565337826,1.1943003412969284,0.5118430034129693
0.7492643025903567,0.8088407171653037,0.9388473986460454,1.192875404806545,0.5112323163456622
0.7474414568710058,0.8070198065619871,0.9370188632167573,1.1914538644875725,0.5106230847803882
0.7456244101673803,0.8052040283392139,0.9351951948169268,1.190035708212889,0.5100153035198096
0.7438130988249745,0.8033933478459755,0.9333763913690021,1.1886209239130434,0.5094089673913044
0.742007540354384,0.8015877525371243,0.9315624464357518,1.1872094995759117,0.5088040712468193
0.7402076966719763,0.7997872123715534,0.9297533109899403,1.1858014232463572,0.5082006099627245
0.738413529693877,0.797991727193835,0.9279489897082991,1.1843966830258927,0.5075985784396683
0.7366250490874375,0.796201282199534,0.9261494677785475,1.182995267072346,0.5069979716024341
0.7348422389347026,0.7944158778587829,0.9243547338711932,1.1815971635995273,0.5063987843997975
0.73306507922631,0.7926354737239191,0.9225647493042797,1.1802023608768972,0.5058010118043845
0.7312935863286611,0.7908600668734289,0.9207794978972342,1.1788108472292405,0.5052046488125316
0.7295277611124215,0.7890896395593745,0.9189989772402911,1.177422611036339,0.5046096904441454
0.7277675168725081,0.7873241736511132,0.9172231742037321,1.17603764073265,0.5040161317425643
0.7260128504568985,0.7855636459734722,0.9154520773884103,1.1746559248069823,0.503423967774421
0.7242637377261382,0.7838080339066,0.9136856583816296,1.1732774518021793,0.5028331936295054
0.7225202001336842,0.7820573238678874,0.911923906397579,1.1719022103148025,0.5022438044206297
0.7207822308707824,0.7803114888785125,0.9101667965947745,1.1705301889948152,0.5016557952834922
0.7190498056478292,0.7785705102035042,0.9084143037308372,1.1691613765452724,0.5010691613765452
0.7173229029392449,0.7768343953972767,0.9066664459152035,1.167795761722009,0.500483897880861
0.715601522870758,0.7751031119852057,0.9049231748339172,1.1664333333333332,0.49989999999999996
0.7138856289423201,0.7733766476372704,0.903184495130689,1.1650740802397204,0.49931746295988017
0.7121751882379189,0.7716550201094249,0.9014503911335627,1.1637179913535085,0.4987362820086465
0.7104702206314255,0.7699381790034192,0.899720836106517,1.1623650556385983,0.4981564524165421
0.708770670915009,0.7682260967912944,0.8979958309171446,1.1610152621101526,0.4975779694757797
0.7070765303170485,0.7665187717014383,0.8962753603519729,1.1596685998343,0.49700082850041427
0.705387787970489,0.7648161611501417,0.8945594029582241,1.1583250579278384,0.4964250248262165
0.7037044181252419,0.7631182630435214,0.8928479441194257,1.1569846255579435,0.49585055381054716
0.7020264077515559,0.7614250755034218,0.8911409725018743,1.1556472919418759,0.49527741083223253
0.7003537414398511,0.759736599317802,0.8894384756750354,1.154313046346693,0.4947055912914399
0.6986863851950729,0.7580528038000862,0.887740429255401,1.152981878088962,0.4941350906095552
0.6970242937663744,0.7563736754494323,0.8860468221439127,1.1516537765344743,0.49356590422906044
0.6953674651326834,0.7546991733848533,0.8843576221571804,1.150328731097962,0.49299802761341227
0.6937159292085237,0.7530292476541035,0.8826728277172752,1.1490067312428174,0.4924314562469217
0.6920696653513677,0.7513639019212686,0.8809924029208362,1.1476877664808134,0.4918661856346343
0.6904286220712786,0.7497031230600517,0.8793163368978162,1.1463718263718263,0.49130221130221124
0.6887927804350056,0.7480469276775211,0.8776446045961818,1.1450589005235603,0.4907395287958115
0.6871621241913478,0.7463952611503908,0.8759772146244184,1.1437489785912731,0.49017813368197416
0.685536599549498,0.744748118470997,0.8743141475887387,1.142442050277506,0.4896180215475025
0.6839162261030513,0.7431054953176544,0.8726553901829517,1.1411381053318115,0.48905918799934783
0.6823009863018414,0.7414673809531717,0.8710009187858029,1.1398371335504887,0.48850162866449515
0.680690866857512,0.7398337752760085,0.8693506986759294,1.1385391247763137,0.48794533918984867
0.6790858461066875,0.7382046721930433,0.867704736464073,1.1372440688982774,0.4873903152421189
0.6774858990416673,0.7365800161790067,0.8660630221923122,1.135951955851323,0.4868365525077098
0.6758910107682106,0.7349597978720283,0.8644255371058636,1.134662775616083,0.486284046692607
0.6743012054358429,0.7333440023460135,0.8627922556310081,1.1333765182186235,0.48573279352226717
0.6727164693510568,0.7317326193824976,0.8611631647845615,1.1320931737301845,0.4851827887415076
0.671136747465666,0.730125617099782,0.8595382432737527,1.1308127322669252,0.48463402811439654
0.6695620229907294,0.7285229897964014,0.8579175014832119,1.1295351839896708,0.4840865074241446
0.6679923031816349,0.72692471554894,0.8563009124213086,1.1282605191036594,0.48354022247299694
0.6664275214908898,0.7253307766920706,0.854688459547269,1.126988727858293,0.48299516908212564
0.6648676935810879,0.723741163888009,0.8530801354290649,1.1257198005468876,0.48245134309152327
0.6633128012732601,0.7221558484136463,0.8514759211669524,1.1244537275064268,0.48190874035989717
0.6617628491860792,0.7205748161207728,0.849875799001144,1.1231904991173167,0.4813673567645643
0.6602178095337863,0.718998062532187,0.8482797572676062,1.1219301058031421,0.4808271882013466
0.6586776972709875,0.7174255793525179,0.8466877854862758,1.1206725380304243,0.48028823058446757
0.6571424613073025,0.7158573609483816,0.8450998581642072,1.1194177863083814,0.47975047984644914
0.6556121011843402,0.7142934261614261,0.8435159706598337,1.1181658411886883,0.47921393193800926
0.6540865705350651,0.7127337159150383,0.8419361036011017,1.116916693265241,0.47867858282796044
0.6525658534672018,0.7111782142080084,0.8403602431553684,1.11567033317392,0.47814442850310857
0.651049904383717,0.7096269317506535,0.8387883966044292,1.1144267515923567,0.4776114649681529
0.6495387270896572,0.7080798296761287,0.8372205268858207,1.113185939239701,0.47707968824558616
0.648032360160035,0.7065369199122244,0.8356566301804158,1.1119478868763903,0.47654909437559584
0.6465307676559635,0.7049981558459275,0.8340967025644106,1.11071258530392,0.47601967941596574
0.6450339118475754,0.7034635506843067,0.8325407133203221,1.1094800253646162,0.4754914394419784
