,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
0,5.962643766403199,16,1,0.1,30,0.024483752117726,733,31
1,6.2339166641235355,16,1,0.1,60,0.045547557782447255,1328,61
2,5.369231271743774,16,1,0.1,100,0.04579293807825931,1335,100
3,6.513967609405517,16,1,0.1,300,0.025257605734589638,754,301
4,6.434979581832886,16,1,0.1,600,0.05013590552844107,1508,601
5,6.684311628341675,16,1,0.1,1000,0.05921076368540525,1665,1000
6,7.043151617050171,16,1,0.1,3000,0.05427800696343184,1652,3001
7,8.265680170059204,16,1,0.1,6000,0.04959759369958192,1487,6001
8,10.03015832901001,16,1,0.1,10000,0.04990871073678136,1500,10000
9,18.06405825614929,16,1,0.1,30000,0.05211281180381775,1617,30001
10,14.618080139160156,16,1,0.05,30,0.020289863532002527,523,31
11,7.183376121520996,16,1,0.05,60,0.017544405919196038,303,61
12,7.258575105667115,16,1,0.05,100,0.019656256255908035,489,100
13,8.422859239578248,16,1,0.05,300,0.04421639781010853,1226,301
14,8.038089370727539,16,1,0.05,600,0.014103216895293924,54,601
15,10.00083656311035,16,1,0.05,1000,0.01660233870188179,211,1000
16,11.31870985031128,16,1,0.05,3000,0.04943559912303499,1473,3001
17,10.34511489868164,16,1,0.05,6000,0.05362915946170688,1645,6001
18,11.03347339630127,16,1,0.05,10000,0.052269712742418054,1621,10000
19,17.30508961677551,16,1,0.05,30000,0.05279461611062288,1632,30001
20,14.91947374343872,16,1,0.01,30,0.04062856639002348,1097,31
21,13.422280168533325,16,1,0.01,60,0.013858716325347586,47,61
22,12.083064222335816,16,1,0.01,100,0.015000253099405825,93,100
23,10.950893878936768,16,1,0.01,300,0.0027514403016624554,7,301
24,10.460805511474609,16,1,0.01,600,0.003057748280747985,8,601
25,12.933587884902954,16,1,0.01,1000,0.01995424442224205,504,1000
26,14.440155696868896,16,1,0.01,3000,0.01747704757829458,301,3001
27,15.153846073150635,16,1,0.01,6000,0.017967999360108955,352,6001
28,17.112205219268798,16,1,0.01,10000,0.01822361491363691,375,10000
29,27.32168302536011,16,1,0.01,30000,0.011116481908410223,33,30001
30,19.378141355514526,16,1,0.005,30,0.018965437288352406,436,31
31,14.481445264816283,16,1,0.005,60,0.01466333233705086,70,61
32,9.81353726387024,16,1,0.005,100,0.015964382052030147,156,100
33,9.921847915649414,16,1,0.005,300,0.011303720120606897,34,301
34,14.144546699523925,16,1,0.005,600,0.007194901292533182,18,601
35,15.849584531784057,16,1,0.005,1000,0.009626952825848134,26,1000
36,17.6212429523468,16,1,0.005,3000,0.018203100390037454,371,3001
37,19.317703533172608,16,1,0.005,6000,0.01682048195492101,237,6001
38,20.009452390670777,16,1,0.005,10000,0.017721830575917474,323,10000
39,26.80725998878479,16,1,0.005,30000,0.01746790066154289,299,30001
40,28.042753887176513,16,1,0.001,30,0.039278176190859784,992,31
41,14.765884637832642,16,1,0.001,60,0.021930369063329635,592,61
42,12.444496965408325,16,1,0.001,100,0.022544698817416987,641,100
43,17.716587829589844,16,1,0.001,300,0.015356947088987405,117,301
44,13.064836740493774,16,1,0.001,600,0.015187349088613189,107,601
45,16.84372410774231,16,1,0.001,1000,0.012346298546232126,39,1000
46,15.540411281585694,16,1,0.001,3000,0.014821762506022384,82,3001
47,19.59077205657959,16,1,0.001,6000,0.003913954681721954,10,6001
48,30.831091690063477,16,1,0.001,10000,0.0022285887773969117,5,10000
49,34.86290202140808,16,1,0.001,30000,0.006668506902765969,16,30001
50,22.05318241119385,16,1,0.0005,30,0.04289068766665878,1188,31
51,20.91662402153015,16,1,0.0005,60,0.01990811510277126,502,61
52,16.441600179672243,16,1,0.0005,100,0.039712135309898144,1062,100
53,21.311965799331666,16,1,0.0005,300,0.015903745894203136,149,301
54,20.610842800140382,16,1,0.0005,600,0.01409077715866136,53,601
55,20.403197956085204,16,1,0.0005,1000,0.01408302408586977,52,1000
56,21.192087364196777,16,1,0.0005,3000,0.010036020366176715,28,3001
57,23.03615164756775,16,1,0.0005,6000,0.007102068051133628,17,6001
58,35.13537302017212,16,1,0.0005,10000,0.0005298743959696762,2,10000
59,43.59812517166138,16,1,0.0005,30000,8.269029787688742e-05,1,30001
60,56.865419960021974,16,1,0.0001,30,0.04282721403673122,1186,31
61,41.634979820251466,16,1,0.0001,60,0.04248579346144652,1171,61
62,63.32194175720215,16,1,0.0001,100,0.040441301219419044,1093,100
63,45.437004518508914,16,1,0.0001,300,0.0219502574941572,596,301
64,48.178268384933475,16,1,0.0001,600,0.016766370341189284,229,601
65,48.83550944328308,16,1,0.0001,1000,0.01403463009754532,50,1000
66,42.344281387329104,16,1,0.0001,3000,0.01405566264176381,51,3001
67,42.954249954223634,16,1,0.0001,6000,0.014253929971128699,59,6001
68,43.147332763671876,16,1,0.0001,10000,0.015091387660585787,100,10000
