,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
161,2.097591495513916,4,3,0.1,3000,0.1959130195871694,963,3070
162,2.216473197937012,4,3,0.1,6000,0.11829070508247241,859,6135
163,2.2637468814849853,4,3,0.1,10000,0.3302036076784134,1106,10183
164,2.3092246055603027,4,3,0.1,30000,0.3176953136920929,1049,30244
165,2.1093592166900637,4,3,0.05,10,0.3264534503221512,1101,15
166,2.072457456588745,4,3,0.05,30,0.3225221365690231,1075,39
167,1.9681370735168457,4,3,0.05,60,0.2537215857533738,1012,65
168,2.055902099609375,4,3,0.05,100,0.08978854828164913,824,119
169,2.030969476699829,4,3,0.05,300,0.001426551613258198,493,324
170,2.0852238655090334,4,3,0.05,600,0.0011516229307744652,407,611
171,2.1949306964874267,4,3,0.05,1000,0.002123760638642125,586,1055
172,1.8366887092590332,4,3,0.05,3000,0.0022616699803620576,597,3070
173,1.9896796226501465,4,3,0.05,6000,0.003667438542470336,659,6135
174,1.942804765701294,4,3,0.05,10000,0.0076219939393922685,696,10183
175,2.1087613105773926,4,3,0.05,30000,0.05055303180706687,760,30244
176,2.216672086715698,4,3,0.01,10,0.23624370489269494,994,15
177,2.17578182220459,4,3,0.01,30,0.12701071191113442,876,39
178,2.456032085418701,4,3,0.01,60,0.10397650976665318,848,65
179,2.2553689956665037,4,3,0.01,100,0.0013372450426686554,470,119
180,2.5946624755859373,4,3,0.01,300,0.08941024711821229,817,324
181,2.4913383960723876,4,3,0.01,600,0.0007079893752234056,47,611
182,2.339145135879517,4,3,0.01,1000,0.0022439466789364814,596,1055
183,2.4378803730010987,4,3,0.01,3000,0.0014395854348549619,499,3070
184,2.167802619934082,4,3,0.01,6000,0.0009620594792068005,271,6135
185,1.947990894317627,4,3,0.01,10000,0.0014674894191557541,510,10183
186,2.300648307800293,4,3,0.01,30000,0.0008639481558930129,201,30244
187,2.6000473499298096,4,3,0.005,10,0.3229429453611374,1086,15
188,2.591669273376465,4,3,0.005,30,0.3221165627241135,1062,39
189,2.9870120525360107,4,3,0.005,60,0.16698625987628474,931,65
190,2.7670003890991213,4,3,0.005,100,0.08951876896026079,821,119
191,2.629568004608154,4,3,0.005,300,0.0011085320962592959,378,324
192,2.7588226318359377,4,3,0.005,600,0.001152581739006564,408,611
193,2.5029077529907227,4,3,0.005,1000,0.0009154937069979496,240,1055
194,2.223254919052124,4,3,0.005,3000,0.0011541921863681636,411,3070
195,2.4915375232696535,4,3,0.005,6000,0.0014181981096044183,489,6135
196,2.1558352947235107,4,3,0.005,10000,0.0014334814564790576,495,10183
197,2.030769395828247,4,3,0.005,30000,0.0019534452236257493,573,30244
198,5.224627733230591,4,3,0.001,10,0.32251924872398374,1074,15
199,6.372159862518311,4,3,0.001,30,0.1777240383613389,948,39
200,5.223830652236939,4,3,0.001,60,0.12494057905860245,869,65
201,7.145491600036621,4,3,0.001,100,0.000845636721351184,181,119
202,5.2643226146697994,4,3,0.001,300,0.0016779588186182082,536,324
203,4.394647741317749,4,3,0.001,600,0.0007254652446135879,65,611
204,3.6869402885437013,4,3,0.001,1000,0.0008007989468751475,136,1055
205,3.0775702476501463,4,3,0.001,3000,0.0010769279862870463,358,3070
206,3.0871443271636965,4,3,0.001,6000,0.0010835118824616074,361,6135
207,2.8856838226318358,4,3,0.001,10000,0.0007227179041365162,62,10183
208,2.818064260482788,4,3,0.001,30000,0.0018810183682944626,566,30244
209,9.978116130828857,4,3,0.0005,10,0.28723586895503106,1037,15
210,7.501140832901001,4,3,0.0005,30,0.24545942028053105,1005,39
211,8.737434339523315,4,3,0.0005,60,0.17766698615887436,947,65
212,9.840085077285767,4,3,0.0005,100,0.03614652671967633,724,119
213,9.346006536483765,4,3,0.0005,300,0.0010348274234274867,333,324
214,6.449752616882324,4,3,0.0005,600,0.0007908266707090661,125,611
215,5.547565031051636,4,3,0.0005,1000,0.001888486451935023,568,1055
216,4.280154418945313,4,3,0.0005,3000,0.0009055400354554876,227,3070
217,4.1263651847839355,4,3,0.0005,6000,0.0010705396940466016,352,6135
218,3.2540979862213133,4,3,0.0005,10000,0.0009563196348608471,266,10183
219,3.3326874732971192,4,3,0.0005,30000,0.0006826033815741539,32,30244
220,34.02919864654541,4,3,0.0001,10,0.14748830059543253,897,15
221,23.273960971832274,4,3,0.0001,30,0.2213353106752038,979,39
222,24.247956800460816,4,3,0.0001,60,0.14701075877528638,896,65
223,24.43824734687805,4,3,0.0001,100,0.001125783787574619,391,119
224,17.76768536567688,4,3,0.0001,300,0.001836725906468928,562,324
225,18.064691257476806,4,3,0.0001,600,0.0008390150571358391,176,611
226,15.576745176315308,4,3,0.0001,1000,0.0019214075873605907,572,1055
227,11.699513483047486,4,3,0.0001,3000,0.0010292360413586721,327,3070
228,9.645007419586182,4,3,0.0001,6000,0.0008064790345088113,145,6135
229,8.26070957183838,4,3,0.0001,10000,0.0010504983860300855,341,10183
230,7.7255411624908445,4,3,0.0001,30000,0.0008437155571300537,180,30244
231,2.9321596145629885,8,1,0.1,10,0.0044023228925652805,679,10
232,2.196924352645874,8,1,0.1,30,0.0017145315592642873,541,31
233,1.6055071353912354,8,1,0.1,60,0.001000385533552617,307,61
234,1.592741346359253,8,1,0.1,100,0.0009590436820872128,269,100
235,1.8279119968414306,8,1,0.1,300,0.0014522662677336484,505,301
236,1.83369722366333,8,1,0.1,600,0.14140551954042166,892,601
237,1.6260520935058593,8,1,0.1,1000,0.32969399988651277,1104,1000
238,1.7056397914886474,8,1,0.1,3000,0.32171614468097687,1057,3001
239,1.7993882656097413,8,1,0.1,6000,0.32163120806217194,1055,6001
240,1.9793071269989013,8,1,0.1,10000,0.32172583043575287,1058,10000
241,2.4368832111358643,8,1,0.1,30000,0.322112101316452,1061,30001
242,2.055303430557251,8,1,0.05,10,0.12359580053016543,866,10
243,1.641011905670166,8,1,0.05,30,0.0012930635653901844,458,31
244,1.5666108131408691,8,1,0.05,60,0.001875815074890852,565,61
245,1.673325777053833,8,1,0.05,100,0.001802687009330839,557,100
246,1.864614152908325,8,1,0.05,300,0.0007658130140043795,101,301
247,1.9858899116516113,8,1,0.05,600,0.0019064905354753137,570,601
248,1.6830990314483643,8,1,0.05,1000,0.0011332218709867448,396,1000
249,1.751317024230957,8,1,0.05,3000,0.21730519975535573,975,3001
250,1.7774467468261719,8,1,0.05,6000,0.3232072055339813,1089,6001
251,1.719602108001709,8,1,0.05,10000,0.32230304479599,1070,10000
252,2.3830321788787843,8,1,0.05,30000,0.32234821021556853,1071,30001
253,2.8804978370666503,8,1,0.01,10,0.004099744581617415,674,10
254,2.5260451316833494,8,1,0.01,30,0.0017654939088970422,552,31
255,2.4735861301422117,8,1,0.01,60,0.0013465747702866792,477,61
256,2.519861650466919,8,1,0.01,100,0.0013304507243447005,469,100
257,2.1723912715911866,8,1,0.01,300,0.0009522866777842865,263,301
258,2.1444658279418944,8,1,0.01,600,0.0009965950783225707,303,601
259,1.9176718711853027,8,1,0.01,1000,0.0009067999199032784,228,1000
260,1.9228579998016357,8,1,0.01,3000,0.0007690822385484353,105,3001
261,1.9312357902526855,8,1,0.01,6000,0.0008243647585914005,163,6001
262,2.0363542556762697,8,1,0.01,10000,0.0014662864152342082,509,10000
263,2.1175371170043946,8,1,0.01,30000,0.0009816070436500014,288,30001
264,3.158553647994995,8,1,0.005,10,0.12521403507562354,871,10
265,2.8731156826019286,8,1,0.005,30,0.003995112492702901,668,31
266,2.708157444000244,8,1,0.005,60,0.0022076890454627573,591,61
267,2.798715829849243,8,1,0.005,100,0.0019957665528636424,578,100
268,2.5571622371673586,8,1,0.005,300,0.0011075824091676622,377,301
269,2.1544387340545654,8,1,0.005,600,0.0014783252496272325,511,601
270,2.047924041748047,8,1,0.005,1000,0.0011064372956752777,374,1000
271,1.9747188091278076,8,1,0.005,3000,0.0006927544600330293,39,3001
272,1.8771804332733155,8,1,0.005,6000,0.0014589933110983112,508,6001
273,2.0166071891784667,8,1,0.005,10000,0.0011636233277386055,419,10000
274,2.2138800621032715,8,1,0.005,30000,0.0008690481030498631,206,30001
275,7.982453775405884,8,1,0.001,10,0.24584687338210642,1007,10
276,7.584916591644287,8,1,0.001,30,0.0024820777980494313,614,31
277,7.681458377838135,8,1,0.001,60,0.003401225490961224,652,61
278,7.821682977676391,8,1,0.001,100,0.0012057450338033959,431,100
279,4.989457273483277,8,1,0.001,300,0.0010751254856586456,357,301
280,4.113001155853271,8,1,0.001,600,0.001109092275146395,379,601
281,4.130754804611206,8,1,0.001,1000,0.0010404605069197713,336,1000
282,3.105096626281738,8,1,0.001,3000,0.00107468964997679,356,3001
283,2.773982524871826,8,1,0.001,6000,0.0008473139605484903,186,6001
284,2.672054815292358,8,1,0.001,10000,0.0010933587589534,368,10000
285,2.4867693424224853,8,1,0.001,30000,0.0007918578310636803,126,30001
286,16.29044942855835,8,1,0.0005,10,0.0366212144610472,725,10
287,11.414077043533325,8,1,0.0005,30,0.003961048449855298,665,31
288,13.69757022857666,8,1,0.0005,60,0.0018462370964698494,563,61
289,9.77485990524292,8,1,0.0005,100,0.0020173815893940626,579,100
290,7.665301513671875,8,1,0.0005,300,0.0012597785796970129,447,301
291,6.419633388519287,8,1,0.0005,600,0.0012481395504437387,444,601
292,5.206077766418457,8,1,0.0005,1000,0.0011535022465977817,409,1000
293,3.7772993087768554,8,1,0.0005,3000,0.0012062095396686346,432,3001
294,3.440200757980347,8,1,0.0005,6000,0.0010342959372792392,331,6001
295,3.5331529140472413,8,1,0.0005,10000,0.0009817806945648043,289,10000
296,3.3504409313201906,8,1,0.0005,30000,0.0008605699200415984,197,30001
297,26.518085193634032,8,1,0.0001,10,0.13277475172653794,884,10
298,45.603247499465944,8,1,0.0001,30,0.0022834578063338994,601,31
299,32.26372065544128,8,1,0.0001,60,0.002496904996223748,615,61
300,29.97763361930847,8,1,0.0001,100,0.0014883505646139383,512,100
301,19.472925901412964,8,1,0.0001,300,0.0014972666976973414,513,301
302,17.472874402999878,8,1,0.0001,600,0.001311171508859843,464,601
303,14.6055419921875,8,1,0.0001,1000,0.001426962425466627,494,1000
304,11.87105460166931,8,1,0.0001,3000,0.001282963581616059,457,3001
305,9.680313014984131,8,1,0.0001,6000,0.0010221774224191903,321,6001
306,8.603393125534058,8,1,0.0001,10000,0.0011183433292899282,383,10000
307,6.238517427444458,8,1,0.0001,30000,0.0011888873181305827,426,30001
308,2.884486770629883,8,2,0.1,10,0.3162854194641113,1047,12
309,2.1763801097869875,8,2,0.1,30,0.19592605581274256,964,37
310,2.3203954219818117,8,2,0.1,60,0.08403364548576064,800,63
311,2.030769920349121,8,2,0.1,100,0.08867790970543865,807,117
312,2.2902760028839113,8,2,0.1,300,0.0018064928415697068,559,309
313,2.129505681991577,8,2,0.1,600,0.002225284097949043,595,626
314,2.199119806289673,8,2,0.1,1000,0.0880674975051079,803,1053
315,1.8895471572875977,8,2,0.1,3000,0.352936190366745,1116,3068
316,1.9398128032684325,8,2,0.1,6000,0.2628956857137382,1020,6133
317,1.970530366897583,8,2,0.1,10000,0.3267956018447876,1102,10181
318,2.032764530181885,8,2,0.1,30000,0.30653406083583834,1044,30093
319,2.3197967529296877,8,2,0.05,10,0.19103771010413767,957,12
320,2.01281795501709,8,2,0.05,30,0.12219140580273233,863,37
321,2.0068332672119142,8,2,0.05,60,0.04354288087924942,742,63
322,2.3612849712371826,8,2,0.05,100,0.044434442976489665,746,117
323,1.9838944911956786,8,2,0.05,300,0.0013662700192071497,482,309
324,1.9549715518951416,8,2,0.05,600,0.0013374925212701783,471,626
325,1.8380847454071045,8,2,0.05,1000,0.0017570101830642671,548,1053
326,1.9661420345306397,8,2,0.05,3000,0.0014258869807235897,492,3068
327,2.049519681930542,8,2,0.05,6000,0.0031546338752377777,644,6133
328,2.1025769233703615,8,2,0.05,10000,0.001976179538178258,577,10181
329,2.2136815071105955,8,2,0.05,30000,0.16181922605610452,927,30093
330,2.166206979751587,8,2,0.01,10,0.19566208701580762,962,12
331,2.401777982711792,8,2,0.01,30,0.17019048893125727,941,37
332,2.6373472690582274,8,2,0.01,60,0.15648526357399534,910,63
333,2.674448347091675,8,2,0.01,100,0.002205287996912375,589,117
334,2.4233200550079346,8,2,0.01,300,0.0015998241113265976,526,309
335,2.3987849712371827,8,2,0.01,600,0.0007101457595126703,51,626
336,2.3788404941558836,8,2,0.01,1000,0.0007698083718423732,106,1053
337,2.2737199306488036,8,2,0.01,3000,0.0008978856378234923,221,3068
338,2.1530433654785157,8,2,0.01,6000,0.0009247651585610583,246,6133
339,1.8769803524017334,8,2,0.01,10000,0.0006139841221738607,2,10181
340,2.024786043167114,8,2,0.01,30000,0.0010682948923204094,350,30093
341,2.3932008266448976,8,2,0.005,10,0.24622980537824332,1009,12
342,2.6108181953430174,8,2,0.005,30,0.08995241416268981,826,37
343,2.988209056854248,8,2,0.005,60,0.10384277240373194,847,63
344,3.683549928665161,8,2,0.005,100,0.0016367341275326907,530,117
345,3.4017035007476806,8,2,0.005,300,0.0009542966552544385,264,309
346,2.7550332069396974,8,2,0.005,600,0.0008934393146773801,218,626
347,2.422920751571655,8,2,0.005,1000,0.0008030509779928252,140,1053
348,2.3660727024078367,8,2,0.005,3000,0.0013420671341009438,476,3068
349,2.1187334060668945,8,2,0.005,6000,0.0006417772150598466,7,6133
350,2.174384832382202,8,2,0.005,10000,0.0006878311905893497,36,10181
351,2.139877700805664,8,2,0.005,30000,0.0009103077478357591,233,30093
352,6.418037414550781,8,2,0.001,10,0.2878624990349635,1038,12
353,5.574093437194824,8,2,0.001,30,0.2334983166307211,984,37
354,8.10293083190918,8,2,0.001,60,0.03769778119167313,732,63
355,5.178552865982056,8,2,0.001,100,0.12708808009047062,877,117
356,5.16139702796936,8,2,0.001,300,0.0016481324506457894,533,309
357,4.978088140487671,8,2,0.001,600,0.001702473993645981,538,626
358,4.180021858215332,8,2,0.001,1000,0.0008565460244426504,194,1053
359,4.155088567733765,8,2,0.001,3000,0.0010725251690018923,354,3068
360,3.61034517288208,8,2,0.001,6000,0.0011110122490208597,380,6133
361,3.407687711715698,8,2,0.001,10000,0.0008940929779782891,219,10181
362,2.8118799686431886,8,2,0.001,30000,0.0008327674469910562,168,30093
363,8.708311653137207,8,2,0.0005,10,0.1947577721439302,961,12
364,7.3724853038787845,8,2,0.0005,30,0.19186833364656194,958,37
365,12.202567672729492,8,2,0.0005,60,0.0041566683008568365,676,63
366,9.184041452407836,8,2,0.0005,100,0.04447527548763901,747,117
367,8.324538660049438,8,2,0.0005,300,0.0007481270396965556,80,309
368,7.237846565246582,8,2,0.0005,600,0.0010256975481752306,325,626
369,6.036456632614136,8,2,0.0005,1000,0.0013734552863752469,483,1053
370,4.501562118530273,8,2,0.0005,3000,0.0010583108552964405,345,3068
371,4.632013177871704,8,2,0.0005,6000,0.000795197238039691,128,6133
372,3.5427260875701903,8,2,0.0005,10000,0.0008531498358934186,191,10181
373,3.3550281047821047,8,2,0.0005,30000,0.000996299237885978,302,30093
374,24.412715101242064,8,2,0.0001,10,0.20125532494857906,968,12
375,31.98845691680908,8,2,0.0001,30,0.03728712841402739,728,37
376,38.09233365058899,8,2,0.0001,60,0.11298265513032675,858,63
377,29.095792245864867,8,2,0.0001,100,0.06960296398028731,779,117
378,21.73088707923889,8,2,0.0001,300,0.0014455136028118432,502,309
379,20.75389862060547,8,2,0.0001,600,0.001136676035821438,399,626
380,18.16282958984375,8,2,0.0001,1000,0.0008132556205964648,149,1053
381,15.602675914764404,8,2,0.0001,3000,0.0012969793388037942,460,3068
382,13.461601829528808,8,2,0.0001,6000,0.000840648873418104,178,6133
383,12.599107885360718,8,2,0.0001,10000,0.0012020581343676895,430,10181
384,9.57898383140564,8,2,0.0001,30000,0.0007976835360750556,131,30093
385,2.9953905582427978,8,3,0.1,10,0.29875461841002104,1041,15
386,3.2323567390441896,8,3,0.1,30,0.31994808912277223,1052,39
387,2.0576974868774416,8,3,0.1,60,0.20293879387900232,970,65
388,1.9930712223052978,8,3,0.1,100,0.15914607085287572,923,119
389,2.1741850852966307,8,3,0.1,300,0.06597343613393605,768,324
390,2.0088282585144044,8,3,0.1,600,0.13123583755805157,881,611
391,2.050317335128784,8,3,0.1,1000,0.002797450963407755,630,1055
392,2.236619567871094,8,3,0.1,3000,0.15755072000902146,920,3070
