,fit_time,batch_size,learning_rate,n_weights,test_score,rank,actual_weights
84,1.7547075271606445,5,0.1,3000,0.08443354371120222,898,3001
85,1.9128849506378174,5,0.1,6000,0.407052595843561,1177,6001
86,1.9701318264007568,5,0.1,10000,0.5929094821214675,1319,10000
87,1.9531772136688232,5,0.1,30000,0.5271559864282608,1306,30001
88,2.125515842437744,5,0.05,10,0.33561350402887913,1071,10
89,1.7078338146209717,5,0.05,30,0.0407472733350005,802,31
90,1.9328317165374755,5,0.05,60,0.006155028776265681,527,61
91,1.8115559101104737,5,0.05,100,0.004811458307085559,472,100
92,1.9793070793151855,5,0.05,300,0.0016488460707478226,105,301
93,1.7351600646972656,5,0.05,600,0.0037429655145388096,392,601
94,1.8745874404907226,5,0.05,1000,0.005636337798205204,518,1000
95,2.030968952178955,5,0.05,3000,0.0017000732899759897,110,3001
96,1.8995207786560058,5,0.05,6000,0.0028729848461807707,295,6001
97,1.8452654838562013,5,0.05,10000,0.0011294551251921803,39,10000
98,1.8586299896240235,5,0.05,30000,0.45970597565174104,1226,30001
99,2.035556697845459,5,0.01,10,0.4671318881213665,1249,10
100,2.1137478828430174,5,0.01,30,0.045909711113199594,815,31
101,2.2188670158386232,5,0.01,60,0.345990253216587,1090,61
102,2.473784875869751,5,0.01,100,0.01049468862329377,615,100
103,1.988083267211914,5,0.01,300,0.04818627123022452,819,301
104,2.1183358669281005,5,0.01,600,0.0021972562608425505,191,601
105,2.198321580886841,5,0.01,1000,0.0015543354209512472,89,1000
106,1.9699322700500488,5,0.01,3000,0.008517394901718944,580,3001
107,1.9182701110839844,5,0.01,6000,0.004546129140362609,459,6001
108,1.9980576515197754,5,0.01,10000,0.00306690947181778,315,10000
109,2.0798388481140138,5,0.01,30000,0.0014821066288277507,84,30001
110,2.30324125289917,5,0.005,10,0.1277934617130086,951,10
111,3.1844839096069335,5,0.005,30,0.05698736664489843,838,31
112,2.8455905437469484,5,0.005,60,0.29152692618081344,1041,61
113,2.7071619510650633,5,0.005,100,0.0148927558620926,668,100
114,2.8410025119781492,5,0.005,300,0.021854407339196767,740,301
115,2.3658734798431396,5,0.005,600,0.03112647226516856,777,601
116,2.528039503097534,5,0.005,1000,0.001078798298840411,34,1000
117,2.0938006401062013,5,0.005,3000,0.002403273043455556,229,3001
118,2.301046371459961,5,0.005,6000,0.003173586097545922,327,6001
119,2.2509810447692873,5,0.005,10000,0.0038107295986264944,403,10000
120,1.974918794631958,5,0.005,30000,0.0016589479680988006,106,30001
121,4.827291679382324,5,0.001,10,0.47102298215031624,1274,10
122,5.577285051345825,5,0.001,30,0.04875940010533668,822,31
123,5.576088809967041,5,0.001,60,0.025511696410831064,761,61
124,5.034336996078491,5,0.001,100,0.003773513511987403,398,100
