,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
121,6.7423707962036135,30,2,0.01,500,1.3272479918668979e-06,347,525
122,6.286788606643677,30,2,0.01,1000,4.1296585720829174e-06,392,1053
123,8.479724502563476,30,2,0.01,5000,1.8355417772397686e-07,251,5026
124,7.27913465499878,30,2,0.01,10000,7.189155448728002e-08,194,10181
125,12.790597057342529,30,2,0.01,50000,4.990970586149501e-07,292,50124
126,10.107771253585815,30,2,0.005,50,0.0074967503432617376,531,57
127,12.613271236419678,30,2,0.005,100,1.122637822845718e-05,434,117
128,6.77488341331482,30,2,0.005,500,1.215333861637191e-06,342,525
129,7.01384425163269,30,2,0.005,1000,5.994774710416095e-07,306,1053
130,7.331395006179809,30,2,0.005,5000,1.1851440682164593e-07,233,5026
131,7.156663084030152,30,2,0.005,10000,3.019623889599643e-07,273,10181
132,10.504310274124146,30,2,0.005,50000,8.7524676750661e-08,206,50124
133,18.97695713043213,30,2,0.001,50,0.00844592275229843,565,57
134,23.545746326446533,30,2,0.001,100,0.0015749085656580064,498,117
135,14.163338470458985,30,2,0.001,500,5.399392989602347e-06,400,525
136,11.04705901145935,30,2,0.001,1000,3.288877465479345e-07,277,1053
137,9.934833240509032,30,2,0.001,5000,7.142349289779304e-08,193,5026
138,13.305420398712158,30,2,0.001,10000,1.911896365669463e-08,120,10181
139,15.075288438796997,30,2,0.001,50000,1.77930672418114e-08,115,50124
140,8.962034559249878,30,3,0.1,50,0.023636291550428724,642,59
141,7.62042236328125,30,3,0.1,100,0.02324853010213701,634,119
142,7.0052672863006595,30,3,0.1,500,0.008331030213184931,552,527
143,6.756333112716675,30,3,0.1,1000,0.016971996022766687,620,1055
144,7.603069496154785,30,3,0.1,5000,0.03068088620893832,660,5183
145,7.481993341445923,30,3,0.1,10000,0.03945827186107635,734,10183
146,16.152008247375488,30,3,0.1,50000,0.03930870369076729,730,50319
147,13.782344865798951,30,3,0.01,50,0.007515646401782305,533,59
148,6.549485540390014,30,3,0.01,100,0.015195017293444834,597,119
149,6.825348234176635,30,3,0.01,500,4.814865667412959e-06,397,527
150,7.383057355880737,30,3,0.01,1000,5.451640674891678e-06,401,1055
151,9.076329946517944,30,3,0.01,5000,2.0999344414462938e-07,258,5183
152,8.256521797180175,30,3,0.01,10000,8.062503113137609e-07,315,10183
153,11.565273571014405,30,3,0.01,50000,2.2448503624428183e-06,367,50319
154,9.241886758804322,30,3,0.005,50,0.015344185421417933,599,59
155,7.8689580917358395,30,3,0.005,100,4.5758752639812884e-05,482,119
156,7.776006555557251,30,3,0.005,500,4.971399562236911e-06,398,527
157,6.153345823287964,30,3,0.005,1000,1.080464079450394e-06,334,1055
158,7.297286558151245,30,3,0.005,5000,1.0835344070869724e-06,335,5183
159,9.229519319534301,30,3,0.005,10000,3.225122569006089e-07,275,10183
160,13.565937566757203,30,3,0.005,50000,3.9971805252392303e-07,282,50319
161,21.148255157470704,30,3,0.001,50,3.158803401674959e-05,470,59
162,17.14674825668335,30,3,0.001,100,0.007615762484920197,540,119
163,17.968550825119017,30,3,0.001,500,8.033795182882386e-06,423,527
164,13.324170303344726,30,3,0.001,1000,2.677167822184856e-06,375,1055
165,9.42519588470459,30,3,0.001,5000,1.3434187131622367e-07,239,5183
166,10.275921201705932,30,3,0.001,10000,1.621666527285015e-07,247,10183
167,10.596862888336181,30,3,0.001,50000,1.612262670036557e-08,110,50319
168,5.171371650695801,80,1,0.1,50,3.810728480857506e-06,389,52
169,3.7918605327606203,80,1,0.1,100,5.507654259417905e-06,402,100
170,2.8874785900115967,80,1,0.1,500,0.024555331237215226,651,502
171,3.2890059471130373,80,1,0.1,1000,0.03883903995156288,695,1000
172,4.491589736938477,80,1,0.1,5000,0.038786441832780835,689,5002
173,8.030725145339966,80,1,0.1,10000,0.0387538380920887,682,10000
174,33.05820007324219,80,1,0.1,50000,0.03874929025769234,679,50002
175,16.385184001922607,80,1,0.01,50,3.847188027066295e-05,479,52
176,4.270182085037232,80,1,0.01,100,3.5294720419187796e-06,386,100
177,4.158080959320069,80,1,0.01,500,3.33743184199875e-08,147,502
178,5.413524436950683,80,1,0.01,1000,3.5582535251599268e-09,57,1000
179,12.099844312667846,80,1,0.01,5000,1.4458587715981964e-09,43,5002
180,14.851485967636108,80,1,0.01,10000,4.43227140323188e-08,160,10000
181,46.691942644119266,80,1,0.01,50000,1.3779755221321465e-07,240,50002
182,19.162557744979857,80,1,0.005,50,0.001644144591409713,505,52
183,8.46815595626831,80,1,0.005,100,2.948082260445517e-06,380,100
184,6.678741073608398,80,1,0.005,500,4.396552615304472e-08,159,502
185,4.417387914657593,80,1,0.005,1000,1.0986366039134055e-08,91,1000
186,6.570031261444091,80,1,0.005,5000,7.727199202722801e-08,199,5002
187,22.799032783508302,80,1,0.005,10000,5.445745632215448e-10,31,10000
188,47.229305267333984,80,1,0.005,50000,3.9889624656175296e-08,154,50002
189,22.812798023223877,80,1,0.001,50,3.699385870277183e-05,476,52
190,11.724448823928833,80,1,0.001,100,2.1991861694914404e-05,453,100
191,15.260990762710572,80,1,0.001,500,4.147077206084759e-08,157,502
192,12.174052619934082,80,1,0.001,1000,1.4468457454341888e-08,104,1000
193,13.948098278045654,80,1,0.001,5000,7.139782959297847e-10,37,5002
194,21.91260471343994,80,1,0.001,10000,5.054590385134006e-10,29,10000
195,44.23291807174682,80,1,0.001,50000,1.2800301152360306e-09,40,50002
196,16.266901206970214,80,2,0.1,50,0.015977015132830275,611,57
197,7.544025802612305,80,2,0.1,100,0.00833325029552725,554,117
198,6.929071283340454,80,2,0.1,500,0.008360247434211487,556,525
199,5.084005975723267,80,2,0.1,1000,0.03206390007107984,668,1053
200,4.557812213897705,80,2,0.1,5000,0.038907382637262344,706,5026
201,5.72030348777771,80,2,0.1,10000,0.03902758881449699,715,10181
202,7.006863307952881,80,2,0.1,50000,0.03906872496008873,718,50124
203,5.309203433990478,80,2,0.01,50,0.008480459460724888,572,57
204,8.184314632415772,80,2,0.01,100,0.007582123646898253,537,117
205,5.279482793807984,80,2,0.01,500,1.476946067668905e-06,352,525
206,4.52609601020813,80,2,0.01,1000,6.953821525712555e-07,311,1053
207,4.931612348556518,80,2,0.01,5000,2.702534537490919e-07,268,5026
208,4.653556489944458,80,2,0.01,10000,7.278786853248676e-08,196,10181
209,5.293245649337768,80,2,0.01,50000,9.733849202220312e-08,214,50124
210,9.266620635986328,80,2,0.005,50,0.008316152073894046,550,57
211,7.2288689613342285,80,2,0.005,100,0.007507865949992265,532,117
212,5.439455366134643,80,2,0.005,500,1.1363245448592352e-06,339,525
213,5.707138442993164,80,2,0.005,1000,3.636955398178543e-07,279,1053
214,4.989059257507324,80,2,0.005,5000,5.953575268335953e-08,178,5026
215,5.469174909591675,80,2,0.005,10000,4.147513035235306e-08,158,10181
216,6.70487060546875,80,2,0.005,50000,1.0165921482396812e-08,88,50124
217,10.275322914123535,80,2,0.001,50,0.008450176210089921,566,57
218,14.659798336029052,80,2,0.001,100,0.0015644782273739112,497,117
219,8.973603820800781,80,2,0.001,500,4.2747481074911775e-06,394,525
220,8.611173582077026,80,2,0.001,1000,8.467908628517762e-07,319,1053
221,8.302799034118653,80,2,0.001,5000,5.971146315175701e-08,180,5026
222,8.632515668869019,80,2,0.001,10000,1.2520751369038408e-08,98,10181
