,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
64,22.57939133644104,16,1,0.0005,10000,1.958966817650065e-08,180,10000
65,33.1955885887146,16,1,0.0005,30000,1.8214907671065818e-08,179,30001
66,55.4442642211914,16,1,0.0001,10,0.011139943132002372,499,10
67,37.258918333053586,16,1,0.0001,30,0.0062926623955718245,473,31
68,56.97297582626343,16,1,0.0001,60,0.0015581343669055058,431,61
69,46.43317174911499,16,1,0.0001,100,5.008584707866248e-06,321,100
70,44.143698644638064,16,1,0.0001,300,5.497859660863469e-07,286,301
71,34.608010578155515,16,1,0.0001,600,6.314080920333254e-08,220,601
72,38.20937514305115,16,1,0.0001,1000,5.145512034232525e-08,213,1000
73,37.36044669151306,16,1,0.0001,3000,4.480464688150221e-09,129,3001
74,40.10869388580322,16,1,0.0001,6000,3.641692103428795e-09,124,6001
75,40.64107012748718,16,1,0.0001,10000,4.261479746858754e-09,127,10000
76,43.98951139450073,16,1,0.0001,30000,2.672542387394117e-09,115,30001
77,13.261720132827758,32,1,0.1,10,0.01538867846102221,513,10
78,10.330562257766724,32,1,0.1,30,1.5681607783335495e-05,352,31
79,6.183855867385864,32,1,0.1,60,1.826765646910644e-05,355,61
80,6.885578918457031,32,1,0.1,100,1.6086116556834894e-05,353,100
81,7.070283699035644,32,1,0.1,300,0.02277877892847755,529,301
82,7.029992151260376,32,1,0.1,600,0.03121790402569786,539,601
83,7.229058742523193,32,1,0.1,1000,0.037901374697685244,596,1000
84,8.176923704147338,32,1,0.1,3000,0.038246282190084455,608,3001
85,8.602185583114624,32,1,0.1,6000,0.03790309652686119,597,6001
86,11.237136507034302,32,1,0.1,10000,0.038153599947690964,605,10000
87,24.83296332359314,32,1,0.1,30000,0.03773680180311203,569,30001
88,14.70825023651123,32,1,0.05,10,0.015138555449084379,512,10
89,9.124388885498046,32,1,0.05,30,0.007741626772622112,482,31
90,7.277528762817383,32,1,0.05,60,7.186184620877611e-06,333,61
91,6.388708209991455,32,1,0.05,100,2.2108121754627064e-06,306,100
92,6.836509561538696,32,1,0.05,300,8.579836318745038e-07,295,301
93,6.756722640991211,32,1,0.05,600,5.417219477976687e-06,325,601
94,10.24937915802002,32,1,0.05,1000,4.968439503727495e-06,320,1000
95,8.513423490524293,32,1,0.05,3000,0.03794976696372032,601,3001
96,9.726577472686767,32,1,0.05,6000,0.03828544467687607,609,6001
97,14.351803016662597,32,1,0.05,10000,0.0378043882548809,589,10000
98,24.44539976119995,32,1,0.05,30000,0.03788741454482079,594,30001
99,13.657860708236694,32,1,0.01,10,0.008613262260041665,488,10
100,7.5683526515960695,32,1,0.01,30,8.583007438573986e-05,415,31
101,6.253269863128662,32,1,0.01,60,2.0188672715448773e-05,360,61
102,8.50065746307373,32,1,0.01,100,8.64798203110695e-06,340,100
103,6.314904117584229,32,1,0.01,300,1.5786837366249528e-07,241,301
104,8.714086389541626,32,1,0.01,600,1.5492562077668026e-08,169,601
105,10.259551668167115,32,1,0.01,1000,5.2386664062265e-08,214,1000
