,fit_time,batch_size,hidden_layers,learning_rate,n_weights,test_score,rank,actual_weights
0,8.287223100662231,16,1,0.1,30,0.0002154741097911028,1096,31
1,8.077583742141723,16,1,0.1,60,0.00011469521796243498,1090,61
2,7.629183006286621,16,1,0.1,100,0.00013719126473006328,1092,100
3,8.70211124420166,16,1,0.1,300,0.00018259397584188263,1095,301
4,8.609160041809082,16,1,0.1,600,0.03870213404297829,1663,601
5,11.867241859436035,16,1,0.1,1000,0.03782740756869316,1604,1000
6,12.235855340957642,16,1,0.1,3000,0.03823807090520859,1646,3001
7,12.352345323562622,16,1,0.1,6000,0.037895511090755465,1617,6001
8,13.952463293075562,16,1,0.1,10000,0.037911676615476606,1618,10000
9,25.303883600234986,16,1,0.1,30000,0.03778601065278053,1591,30001
10,18.317779207229613,16,1,0.05,30,0.00011885222847922705,1091,31
11,9.799376106262207,16,1,0.05,60,2.8211543121869908e-05,1020,61
12,10.341923427581786,16,1,0.05,100,2.8920197382831248e-05,1024,100
13,10.256153202056884,16,1,0.05,300,4.7467962102132336e-05,1058,301
14,11.813785219192505,16,1,0.05,600,1.2840900399169187e-05,964,601
15,16.100712013244628,16,1,0.05,1000,3.985098635439499e-05,1049,1000
16,13.12966284751892,16,1,0.05,3000,0.03844544216990471,1654,3001
17,14.133776903152466,16,1,0.05,6000,0.03864878639578819,1659,6001
18,16.523182487487794,16,1,0.05,10000,0.03817010074853897,1642,10000
19,21.24713969230652,16,1,0.05,30000,0.03776477426290512,1587,30001
20,25.90427632331848,16,1,0.01,30,0.007466385636053019,1232,31
21,17.524103498458864,16,1,0.01,60,6.8430187639023645e-06,924,61
22,14.072141075134278,16,1,0.01,100,2.134653846042056e-05,994,100
23,14.49241533279419,16,1,0.01,300,3.0191004896096274e-07,563,301
24,14.430382442474365,16,1,0.01,600,6.911452388180805e-08,379,601
25,18.64390573501587,16,1,0.01,1000,1.1798022470088654e-07,453,1000
26,20.75465683937073,16,1,0.01,3000,9.736088948386624e-08,430,3001
27,20.227069234848024,16,1,0.01,6000,5.993553227057191e-08,357,6001
28,25.44949355125427,16,1,0.01,10000,5.168622511320109e-07,619,10000
29,36.930768156051634,16,1,0.01,30000,8.044753023739304e-08,406,30001
30,22.905102348327638,16,1,0.005,30,7.810370007064194e-05,1082,31
31,24.84790325164795,16,1,0.005,60,4.391764039155532e-05,1055,61
32,11.249694204330444,16,1,0.005,100,1.3797744850307936e-05,966,100
33,11.58918604850769,16,1,0.005,300,3.607811152050999e-07,584,301
34,17.21772336959839,16,1,0.005,600,2.0804795362039385e-07,519,601
35,19.526144790649415,16,1,0.005,1000,2.080161589645968e-08,237,1000
36,21.30199236869812,16,1,0.005,3000,1.3110501706492528e-08,203,3001
37,15.788746976852417,16,1,0.005,6000,1.3613665300837852e-06,726,6001
38,21.548732709884643,16,1,0.005,10000,4.547565873203041e-07,611,10000
39,34.19548716545105,16,1,0.005,30000,2.4371842837211944e-07,536,30001
40,22.862417888641357,16,1,0.001,30,0.001661445136051043,1133,31
41,20.363504266738893,16,1,0.001,60,0.001662074536716318,1134,61
42,15.605837154388428,16,1,0.001,100,4.671495298680384e-06,872,100
43,15.138686561584473,16,1,0.001,300,2.238853028302401e-07,526,301
44,14.999259948730469,16,1,0.001,600,7.18961100432125e-08,388,601
45,16.590801239013672,16,1,0.001,1000,5.278505241790299e-08,345,1000
46,17.37929048538208,16,1,0.001,3000,1.3059076220400811e-08,201,3001
47,17.92882013320923,16,1,0.001,6000,2.378332832897456e-08,250,6001
48,22.758893918991088,16,1,0.001,10000,2.3645778046699206e-07,535,10000
49,51.92344675064087,16,1,0.001,30000,1.9967462905334798e-09,107,30001
50,41.875933980941774,16,1,0.0005,30,0.003088753260090016,1148,31
51,31.2154625415802,16,1,0.0005,60,2.0718060955005058e-05,990,61
52,21.766350317001343,16,1,0.0005,100,3.448480083534378e-06,836,100
53,18.944901132583617,16,1,0.0005,300,2.909525406380453e-07,555,301
54,19.607527875900267,16,1,0.0005,600,4.9795894341286837e-08,339,601
55,21.638491058349608,16,1,0.0005,1000,6.245558523687577e-08,364,1000
56,20.994017457962038,16,1,0.0005,3000,1.1435818136895647e-08,193,3001
57,20.796344566345216,16,1,0.0005,6000,9.937380340829804e-09,178,6001
58,23.00742950439453,16,1,0.0005,10000,4.737252656816793e-09,125,10000
59,41.06909394264221,16,1,0.0005,30000,9.061578465363595e-09,171,30001
60,103.58898115158081,16,1,0.0001,30,0.0016278748048989655,1131,31
61,69.45512914657593,16,1,0.0001,60,0.0015046961176267359,1100,61
62,64.84406843185425,16,1,0.0001,100,2.048841729447304e-05,987,100
63,38.28354840278625,16,1,0.0001,300,3.121958698670824e-07,567,301
64,33.84143543243408,16,1,0.0001,600,5.1232207454177116e-08,342,601
65,37.563874101638795,16,1,0.0001,1000,4.292415862749977e-08,314,1000
66,43.77006559371948,16,1,0.0001,3000,6.922114437202254e-09,150,3001
67,37.54293003082275,16,1,0.0001,6000,1.5408739773015157e-08,214,6001
68,42.84038133621216,16,1,0.0001,10000,3.193837105897046e-09,115,10000
69,45.22878069877625,16,1,0.0001,30000,8.22483023910081e-09,163,30001
70,19.126813697814942,16,2,0.1,30,0.025028642542019953,1483,37
71,14.029654550552369,16,2,0.1,60,0.026179888693150133,1485,63
72,12.109992074966431,16,2,0.1,100,0.007964399635966402,1264,117
73,15.996589279174804,16,2,0.1,300,0.024056267173727976,1476,309
74,14.490621042251586,16,2,0.1,600,0.02358295470730809,1465,626
75,18.634730434417726,16,2,0.1,1000,0.00017778030887711794,1094,1053
76,13.607184648513794,16,2,0.1,3000,0.03055055112199625,1520,3068
77,16.062016487121582,16,2,0.1,6000,0.03984236866235733,1673,6133
78,13.733846759796142,16,2,0.1,10000,0.03893919959664345,1666,10181
79,16.39472622871399,16,2,0.1,30000,0.039022856205701825,1668,30093
80,18.496899461746217,16,2,0.05,30,0.014380092339706607,1328,37
81,15.187556171417237,16,2,0.05,60,0.016258990466758404,1395,63
82,19.804600477218628,16,2,0.05,100,1.4176565309753642e-05,967,117
83,14.840883779525758,16,2,0.05,300,0.008031207061731039,1272,309
84,13.459181070327759,16,2,0.05,600,7.596431387355552e-05,1081,626
85,15.86135287284851,16,2,0.05,1000,1.0062435114832624e-05,951,1053
86,17.87376914024353,16,2,0.05,3000,1.934122041120645e-05,981,3068
87,16.285218048095704,16,2,0.05,6000,9.37098602662445e-06,949,6133
88,15.067877149581909,16,2,0.05,10000,0.022962845544498123,1447,10181
89,17.022445583343504,16,2,0.05,30000,0.03898334503173828,1667,30093
90,17.632612562179567,16,2,0.01,30,0.023661165368321236,1468,37
91,16.909148979187012,16,2,0.01,60,0.015524826646878865,1369,63
92,14.86342396736145,16,2,0.01,100,4.654797139664879e-05,1056,117
93,14.796801900863647,16,2,0.01,300,9.119407400248747e-06,945,309
94,20.0533344745636,16,2,0.01,600,1.5226006837565365e-06,745,626
95,19.775477981567384,16,2,0.01,1000,2.9698589685267507e-06,820,1053
96,17.174439191818237,16,2,0.01,3000,1.5663156318623806e-07,483,3068
97,17.284943532943725,16,2,0.01,6000,8.365722479197756e-08,414,6133
98,20.53085641860962,16,2,0.01,10000,2.668048743714735e-07,546,10181
99,23.594258546829224,16,2,0.01,30000,1.3250650070517623e-07,465,30093
100,18.185732412338258,16,2,0.005,30,0.02242850631737383,1429,37
101,22.998652315139772,16,2,0.005,60,9.757296857060282e-06,950,63
102,43.08110842704773,16,2,0.005,100,1.1914305946447713e-05,960,117
103,22.44972143173218,16,2,0.005,300,5.965757418380236e-06,912,309
104,14.135970067977905,16,2,0.005,600,3.147106383494247e-06,825,626
105,16.406493949890137,16,2,0.005,1000,6.7069000238007e-07,654,1053
106,17.84843440055847,16,2,0.005,3000,2.943387499954042e-07,557,3068
107,18.93113694190979,16,2,0.005,6000,5.119965408084681e-07,618,6133
108,21.940883302688597,16,2,0.005,10000,4.598674188116547e-08,324,10181
109,27.13677954673767,16,2,0.005,30000,2.192759901147312e-05,997,30093
110,38.4167995929718,16,2,0.001,30,0.007372865806974005,1210,37
111,16.857287549972533,16,2,0.001,60,0.014322003762435998,1322,63
112,41.61444272994995,16,2,0.001,100,3.623925472311385e-05,1043,117
113,41.8817355632782,16,2,0.001,300,4.860108811044484e-06,882,309
114,18.594473028182982,16,2,0.001,600,7.2247026992045e-07,664,626
115,16.67198371887207,16,2,0.001,1000,1.1241906349823694e-06,707,1053
116,20.816891574859618,16,2,0.001,3000,1.8726135664337562e-07,503,3068
117,16.51340799331665,16,2,0.001,6000,6.858680556831587e-08,377,6133
118,21.79387664794922,16,2,0.001,10000,6.566275221331352e-08,374,10181
119,20.088241481781004,16,2,0.001,30000,6.501146216919551e-08,370,30093
120,42.82379751205444,16,2,0.0005,30,0.00744270064860757,1226,37
121,85.54546818733215,16,2,0.0005,60,0.0015294575089683348,1105,63
122,39.317780590057374,16,2,0.0005,100,7.368122561501878e-06,930,117
123,29.6949321269989,16,2,0.0005,300,1.938557602443325e-06,778,309
124,33.68545279502869,16,2,0.0005,600,3.57058690951817e-06,845,626
125,34.01975817680359,16,2,0.0005,1000,3.2183576024635842e-06,826,1053
126,19.89475860595703,16,2,0.0005,3000,1.7619884147279662e-07,499,3068
127,19.052612352371217,16,2,0.0005,6000,4.82306464988369e-08,333,6133
128,19.41145267486572,16,2,0.0005,10000,6.06990219864656e-08,360,10181
129,19.269831562042235,16,2,0.0005,30000,4.095305463636123e-08,307,30093
130,97.43863925933837,16,2,0.0001,30,0.006937938718692749,1188,37
131,158.23753337860109,16,2,0.0001,60,0.0015670085419174028,1112,63
132,252.0753137588501,16,2,0.0001,100,2.0097438209631948e-06,781,117
133,114.97391304969787,16,2,0.0001,300,5.161279079857195e-06,889,309
134,58.84372582435608,16,2,0.0001,600,1.646856293291421e-06,758,626
135,79.40290689468384,16,2,0.0001,1000,2.746839228962017e-07,547,1053
136,34.305592727661136,16,2,0.0001,3000,2.078150110662591e-07,518,3068
137,30.645388984680174,16,2,0.0001,6000,8.139495086822989e-08,410,6133
138,28.539823150634767,16,2,0.0001,10000,7.604195246813106e-08,402,10181
139,29.52859001159668,16,2,0.0001,30000,2.2348109762759804e-08,244,30093
140,18.628657054901122,16,3,0.1,30,0.038228243589401245,1645,39
141,16.284619426727296,16,3,0.1,60,0.032212555521982725,1535,65
142,16.067600536346436,16,3,0.1,100,0.0312542132443923,1532,119
143,16.262878227233887,16,3,0.1,300,0.02320103973888763,1455,324
144,17.03002510070801,16,3,0.1,600,0.0075084345732648215,1241,611
145,15.628376913070678,16,3,0.1,1000,0.016935675372951663,1404,1055
146,18.38958659172058,16,3,0.1,3000,0.02420652789514861,1479,3070
147,16.753964805603026,16,3,0.1,6000,0.03052116863837,1517,6135
148,17.367323017120363,16,3,0.1,10000,0.04077004566788674,1676,10183
