Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
100,6.418e-02,3,0.1,128,100,4.3478764295578,158
100,4.763e-02,3,0.01,128,100,5.053240597248077,70
100,6.178e-02,3,0.001,128,100,4.973951816558838,118
100,5.403e-02,3,0.0001,128,100,4.98168158531189,83
100,1.659e-02,1,0.1,256,10,1.908896803855896,15
100,3.349e-02,1,0.01,256,10,1.546864628791809,40
100,5.608e-02,1,0.001,256,10,1.507719099521637,86
100,7.324e-02,1,0.0001,256,10,1.4366590976715088,184
100,6.476e-02,2,0.1,256,10,1.6428577899932861,160
100,4.586e-02,2,0.01,256,10,1.958514153957367,60
100,5.962e-02,2,0.001,256,10,1.622413158416748,89
100,7.357e-02,2,0.0001,256,10,1.4977455139160156,185
100,6.337e-02,3,0.1,256,10,1.6416110396385193,149
100,4.572e-02,3,0.01,256,10,1.6079511642456055,58
100,6.523e-02,3,0.001,256,10,1.6316378116607666,163
100,7.624e-02,3,0.0001,256,10,1.777497947216034,189
100,2.227e-04,1,0.1,256,25,1.673526644706726,7
100,2.321e-03,1,0.01,256,25,1.9019150733947754,9
100,4.190e-02,1,0.001,256,25,1.8722448945045471,47
100,6.344e-02,1,0.0001,256,25,1.640114963054657,151
100,3.331e-02,2,0.1,256,25,1.8009353876113892,39
100,4.562e-02,2,0.01,256,25,1.8228777050971985,55
100,6.190e-02,2,0.001,256,25,2.3694156408309937,126
100,7.229e-02,2,0.0001,256,25,2.0091289281845093,182
100,6.242e-02,3,0.1,256,25,2.4090595841407776,141
100,6.189e-02,3,0.01,256,25,2.032067120075226,125
100,6.182e-02,3,0.001,256,25,2.0176058411598206,121
100,7.370e-02,3,0.0001,256,25,2.099137842655182,187
100,3.203e-02,1,0.1,256,50,2.025086224079132,34
100,1.596e-04,1,0.01,256,50,2.2686849236488342,2
100,3.819e-02,1,0.001,256,50,2.1001367568969727,45
100,5.323e-02,1,0.0001,256,50,2.206102728843689,80
100,6.261e-02,2,0.1,256,50,2.2405101656913757,145
100,3.161e-02,2,0.01,256,50,2.2676870226860046,30
100,4.100e-02,2,0.001,256,50,2.241757035255432,46
100,7.030e-02,2,0.0001,256,50,2.273671805858612,177
100,6.219e-02,3,0.1,256,50,2.5267457365989685,134
100,6.198e-02,3,0.01,256,50,2.5504313707351685,129
100,6.169e-02,3,0.001,256,50,2.5312328934669495,96
100,5.392e-02,3,0.0001,256,50,2.6977874636650085,82
100,1.405e-02,1,0.1,256,100,3.1667832136154175,10
100,1.741e-02,1,0.01,256,100,3.1204078793525696,17
100,3.271e-02,1,0.001,256,100,3.0037195682525635,38
100,5.998e-02,1,0.0001,256,100,3.085501551628113,90
100,6.317e-02,2,0.1,256,100,3.1864808797836304,147
100,6.168e-02,2,0.01,256,100,3.2171496152877808,95
100,4.559e-02,2,0.001,256,100,3.0653048157691956,54
100,6.413e-02,2,0.0001,256,100,3.3869441747665405,157
100,6.195e-02,3,0.1,256,100,3.599875748157501,128
100,6.201e-02,3,0.01,256,100,3.4667319655418396,131
100,6.173e-02,3,0.001,256,100,3.4565088152885437,103
100,6.236e-02,3,0.0001,256,100,3.6814082264900208,137
100,3.390e-02,1,0.1,512,10,1.9709808826446533,42
100,4.447e-02,1,0.01,512,10,1.5800265073776245,49
100,5.475e-02,1,0.001,512,10,1.4952524900436401,85
100,7.767e-02,1,0.0001,512,10,1.2661154866218567,191
100,6.178e-02,2,0.1,512,10,1.511708378791809,119
100,3.223e-02,2,0.01,512,10,1.46583092212677,36
100,6.936e-02,2,0.001,512,10,1.7692710161209106,173
100,7.746e-02,2,0.0001,512,10,1.5244250297546387,190
100,6.157e-02,3,0.1,512,10,1.876982033252716,92
100,6.183e-02,3,0.01,512,10,1.8473113775253296,122
100,6.978e-02,3,0.001,512,10,1.8041764497756958,174
100,7.931e-02,3,0.0001,512,10,2.0116217732429504,192
100,6.172e-02,1,0.1,512,25,1.4628394842147827,100
100,3.140e-02,1,0.01,512,25,1.4546105861663818,28
100,4.951e-02,1,0.001,512,25,1.969734251499176,76
100,6.480e-02,1,0.0001,512,25,1.4546112418174744,161
100,3.045e-02,2,0.1,512,25,1.9183717370033264,24
100,4.768e-02,2,0.01,512,25,1.7363582253456116,71
100,6.382e-02,2,0.001,512,25,1.5314041376113892,153
100,6.796e-02,2,0.0001,512,25,1.5837659239768982,171
100,6.174e-02,3,0.1,512,25,1.6899811029434204,107
100,6.173e-02,3,0.01,512,25,1.7797417640686035,104
100,6.371e-02,3,0.001,512,25,1.7099287509918213,152
100,7.499e-02,3,0.0001,512,25,1.8313539624214172,188
100,4.451e-02,1,0.1,512,50,1.6820033192634583,52
100,3.042e-02,1,0.01,512,50,1.9403125643730164,23
100,3.439e-02,1,0.001,512,50,1.6884854435920715,43
100,6.240e-02,1,0.0001,512,50,1.7448354959487915,139
100,4.568e-02,2,0.1,512,50,2.058496415615082,56
100,6.172e-02,2,0.01,512,50,2.0258342623710632,102
100,5.092e-02,2,0.001,512,50,1.8096625208854675,78
100,7.268e-02,2,0.0001,512,50,2.02932471036911,183
100,6.188e-02,3,0.1,512,50,2.017855405807495,124
100,6.180e-02,3,0.01,512,50,2.4013302326202393,120
100,5.386e-02,3,0.001,512,50,2.043537139892578,81
100,7.357e-02,3,0.0001,512,50,2.0400470495224,186
100,3.167e-02,1,0.1,512,100,2.2362712621688843,31
100,1.748e-02,1,0.01,512,100,2.3781423568725586,18
100,2.329e-02,1,0.001,512,100,2.458676815032959,19
100,6.741e-02,1,0.0001,512,100,2.1704471111297607,169
100,4.568e-02,2,0.1,512,100,2.4998172521591187,57
100,1.427e-02,2,0.01,512,100,2.515524983406067,14
100,6.174e-02,2,0.001,512,100,2.456183075904846,109
100,7.010e-02,2,0.0001,512,100,2.609274744987488,176
100,6.187e-02,3,0.1,512,100,3.0318941473960876,123
100,4.448e-02,3,0.01,512,100,2.8119821548461914,50
100,6.174e-02,3,0.001,512,100,2.76037061214447,108
100,7.003e-02,3,0.0001,512,100,2.564393997192383,175
300,1.427e-02,1,0.1,64,20,2.563896059989929,56
