Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
10,1.009e-01,1,0.001,32,50,5.245968818664551,31
10,7.557e-01,1,0.0001,32,50,3.6527302861213684,179
10,1.233e-01,2,0.1,32,50,2.2532237768173218,47
10,1.035e-01,2,0.01,32,50,2.0300710797309875,33
10,1.802e-01,2,0.001,32,50,1.7864723801612854,74
10,2.345e-01,2,0.0001,32,50,1.8323504328727722,86
10,2.705e-01,3,0.1,32,50,1.7296244502067566,96
10,2.705e-01,3,0.01,32,50,1.7622858881950378,96
10,2.705e-01,3,0.001,32,50,2.10885888338089,96
10,2.705e-01,3,0.0001,32,50,2.706511378288269,96
10,5.174e-02,1,0.1,32,100,1.665794551372528,18
10,4.986e-02,1,0.01,32,100,1.7361065745353699,16
10,1.834e-01,1,0.001,32,100,1.8660094141960144,75
10,1.248e+00,1,0.0001,32,100,1.8994191884994507,186
10,1.018e-01,2,0.1,32,100,2.1046215891838074,32
10,1.162e-01,2,0.01,32,100,1.999402105808258,42
10,1.739e-01,2,0.001,32,100,1.8834630846977234,72
10,2.305e-01,2,0.0001,32,100,1.9724748134613037,85
10,2.705e-01,3,0.1,32,100,2.4377302527427673,96
10,2.705e-01,3,0.01,32,100,3.7641825079917908,96
10,2.705e-01,3,0.001,32,100,2.3711584210395813,96
10,2.705e-01,3,0.0001,32,100,2.4422181248664856,96
10,9.772e-02,1,0.1,64,10,1.4453848600387573,30
10,7.780e-01,1,0.01,64,10,1.3189719319343567,181
10,1.318e+00,1,0.001,64,10,1.261127233505249,187
10,3.287e-01,1,0.0001,64,10,1.3379217982292175,162
10,1.645e-01,2,0.1,64,10,2.5165188908576965,68
10,2.248e-01,2,0.01,64,10,2.7852999567985535,84
10,2.635e-01,2,0.001,64,10,1.4795435667037964,93
10,1.639e+00,2,0.0001,64,10,1.235196053981781,188
10,2.705e-01,3,0.1,64,10,1.552348017692566,96
10,2.705e-01,3,0.01,64,10,1.6600602269172668,96
10,2.705e-01,3,0.001,64,10,1.5822683572769165,96
10,2.705e-01,3,0.0001,64,10,1.3067554831504822,96
10,1.279e-02,1,0.1,64,25,1.183833360671997,2
10,1.323e-01,1,0.01,64,25,1.3905317187309265,55
10,5.444e-01,1,0.001,64,25,1.2100146412849426,175
10,6.486e-01,1,0.0001,64,25,1.1175113916397095,176
10,1.469e-01,2,0.1,64,25,1.864764928817749,58
10,1.660e-01,2,0.01,64,25,1.3449021577835083,69
10,1.005e+00,2,0.001,64,25,1.7707634568214417,183
10,2.636e-01,2,0.0001,64,25,1.5301570296287537,95
10,2.705e-01,3,0.1,64,25,2.919442653656006,96
10,2.705e-01,3,0.01,64,25,1.6373714208602905,96
10,2.705e-01,3,0.001,64,25,1.5428745746612549,96
10,2.705e-01,3,0.0001,64,25,1.6042092442512512,96
10,6.717e-02,1,0.1,64,50,1.44588303565979,24
10,1.313e-01,1,0.01,64,50,1.4872721433639526,54
10,7.594e-01,1,0.001,64,50,1.1833348870277405,180
10,4.521e-01,1,0.0001,64,50,2.8022549152374268,173
10,1.494e-01,2,0.1,64,50,1.5009856820106506,61
10,8.248e-02,2,0.01,64,50,1.4286786317825317,27
10,2.027e-01,2,0.001,64,50,1.2711001634597778,80
10,3.820e-01,2,0.0001,64,50,2.6025392413139343,170
10,2.705e-01,3,0.1,64,50,2.4170363545417786,96
10,2.705e-01,3,0.01,64,50,1.808912217617035,96
10,2.705e-01,3,0.001,64,50,1.6176735758781433,96
10,2.705e-01,3,0.0001,64,50,1.5388836860656738,96
10,4.097e-02,1,0.1,64,100,1.2456689476966858,9
10,1.199e-01,1,0.01,64,100,1.2920448184013367,43
10,1.887e-01,1,0.001,64,100,1.279577612876892,77
10,9.978e-01,1,0.0001,64,100,1.3124893307685852,182
10,1.236e-01,2,0.1,64,100,1.404493510723114,48
10,1.509e-01,2,0.01,64,100,1.4231932163238525,65
10,2.085e-01,2,0.001,64,100,1.4421433806419373,81
10,2.636e-01,2,0.0001,64,100,1.4042441844940186,94
10,2.705e-01,3,0.1,64,100,2.1158409118652344,96
10,2.705e-01,3,0.01,64,100,1.9707288146018982,96
10,2.705e-01,3,0.001,64,100,1.6812529563903809,96
10,2.705e-01,3,0.0001,64,100,1.5668085217475891,96
30,2.827e-03,1,0.1,8,10,1.9373185634613037,17
30,2.543e-02,1,0.01,8,10,1.7799884676933289,28
30,1.600e-01,1,0.001,8,10,1.4102373719215393,115
30,2.766e-01,1,0.0001,8,10,1.5097458958625793,153
30,8.815e-02,2,0.1,8,10,1.2207347750663757,56
30,1.193e-01,2,0.01,8,10,1.3356775641441345,72
30,2.564e-01,2,0.001,8,10,1.4069870710372925,148
30,3.290e-01,2,0.0001,8,10,1.2591332793235779,163
30,1.181e-01,3,0.1,8,10,2.6277217268943787,71
30,1.367e-01,3,0.01,8,10,1.5987242460250854,83
30,7.139e-01,3,0.001,8,10,1.652330458164215,189
30,6.025e-01,3,0.0001,8,10,1.4468809962272644,183
30,8.148e-04,1,0.1,8,25,1.2828187942504883,8
30,8.735e-03,1,0.01,8,25,1.2426761388778687,20
30,3.299e-02,1,0.001,8,25,1.248161494731903,30
30,1.510e-01,1,0.0001,8,25,1.5795257091522217,99
30,1.156e-01,2,0.1,8,25,1.6695346236228943,69
30,1.513e-01,2,0.01,8,25,1.516943097114563,104
30,5.337e-02,2,0.001,8,25,1.5750369429588318,34
30,3.776e-01,2,0.0001,8,25,1.314235270023346,170
30,1.519e-01,3,0.1,8,25,1.9677364230155945,106
30,1.513e-01,3,0.01,8,25,1.525420069694519,102
30,1.619e-01,3,0.001,8,25,1.5712976455688477,116
30,1.697e-01,3,0.0001,8,25,1.5695523619651794,119
30,8.094e-04,1,0.1,8,50,1.527166485786438,7
30,1.258e-03,1,0.01,8,50,2.1367855072021484,9
30,8.317e-02,1,0.001,8,50,2.7496456503868103,48
