Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,4.101e-02,3,0.01,128,100,5.997948467731476,119
30,4.108e-02,3,0.001,128,100,6.204644322395325,136
30,4.106e-02,3,0.0001,128,100,6.223095118999481,124
30,8.356e-05,1,0.1,256,10,1.766023874282837,4
30,2.567e-03,1,0.01,256,10,1.9500318765640259,26
30,6.247e-02,1,0.001,256,10,1.6485877633094788,182
30,7.417e-02,1,0.0001,256,10,1.4079822301864624,184
30,3.068e-02,2,0.1,256,10,1.6288906335830688,98
30,4.107e-02,2,0.01,256,10,1.5548393726348877,134
30,1.732e-02,2,0.001,256,10,1.647590458393097,57
30,1.320e-01,2,0.0001,256,10,4.478276550769806,189
30,4.149e-02,3,0.1,256,10,2.1120967268943787,162
30,3.160e-02,3,0.01,256,10,4.505454003810883,101
30,1.451e-01,3,0.001,256,10,2.037048578262329,191
30,4.996e-02,3,0.0001,256,10,2.0348286628723145,176
30,1.200e-02,1,0.1,256,25,4.429169476032257,49
30,1.246e-04,1,0.01,256,25,2.0018926858901978,10
30,3.415e-02,1,0.001,256,25,1.8338416814804077,111
30,2.911e-02,1,0.0001,256,25,4.698426067829132,84
30,2.947e-02,2,0.1,256,25,3.2136499285697937,89
30,1.083e-02,2,0.01,256,25,2.0400408506393433,41
30,1.303e-02,2,0.001,256,25,2.3419820070266724,52
30,4.145e-02,2,0.0001,256,25,2.6962838768959045,161
30,4.135e-02,3,0.1,256,25,2.498313307762146,154
30,4.109e-02,3,0.01,256,25,2.352454721927643,139
30,4.107e-02,3,0.001,256,25,2.441715180873871,133
30,4.538e-02,3,0.0001,256,25,2.303584635257721,172
30,8.082e-05,1,0.1,256,50,2.7852967977523804,3
30,1.243e-03,1,0.01,256,50,2.7057586312294006,22
30,4.690e-03,1,0.001,256,50,2.4035667777061462,32
30,5.671e-02,1,0.0001,256,50,2.4367278814315796,180
30,1.908e-02,2,0.1,256,50,2.707504630088806,64
30,1.183e-02,2,0.01,256,50,3.3029110431671143,47
30,1.117e-02,2,0.001,256,50,3.860917568206787,42
30,5.486e-02,2,0.0001,256,50,2.8144676089286804,178
30,4.163e-02,3,0.1,256,50,3.0421093106269836,164
30,3.072e-02,3,0.01,256,50,5.428970813751221,99
30,3.075e-02,3,0.001,256,50,3.4121183156967163,100
30,4.110e-02,3,0.0001,256,50,3.54950088262558,142
30,9.411e-05,1,0.1,256,100,3.6372655034065247,8
30,1.057e-02,1,0.01,256,100,3.782377779483795,39
30,2.446e-02,1,0.001,256,100,4.286528050899506,79
30,1.088e-01,1,0.0001,256,100,3.6888781785964966,185
30,1.995e-02,2,0.1,256,100,5.625943124294281,67
