Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,1.364e-02,1,0.01,64,100,7.704879462718964,35
30,1.214e-03,1,0.001,64,100,9.742676198482513,18
30,1.898e-02,1,0.0001,64,100,7.566999018192291,57
30,4.666e-02,2,0.1,64,100,8.59898716211319,128
30,2.924e-02,2,0.01,64,100,8.893699169158936,63
30,1.626e-02,2,0.001,64,100,8.799949169158936,50
30,3.832e-02,2,0.0001,64,100,8.685255825519562,91
30,5.881e-02,3,0.1,64,100,9.90923136472702,153
30,5.875e-02,3,0.01,64,100,10.902821242809296,145
30,5.879e-02,3,0.001,64,100,11.802164554595947,152
30,4.367e-02,3,0.0001,64,100,10.144850134849548,108
30,4.764e-04,1,0.1,128,10,3.1570501923561096,12
30,1.547e-02,1,0.01,128,10,1.8545370697975159,43
30,3.006e-02,1,0.001,128,10,1.8408235907554626,77
30,3.056e-02,1,0.0001,128,10,1.9373158812522888,81
30,1.422e-02,2,0.1,128,10,1.5700483322143555,39
30,4.331e-02,2,0.01,128,10,1.8001825213432312,101
30,5.576e-02,2,0.001,128,10,1.5922386050224304,137
30,9.608e-02,2,0.0001,128,10,1.6174209117889404,182
30,5.874e-02,3,0.1,128,10,1.7784907817840576,142
30,4.361e-02,3,0.01,128,10,1.804171085357666,106
30,2.683e-02,3,0.001,128,10,2.049017071723938,59
30,2.071e-01,3,0.0001,128,10,1.8505472540855408,192
30,2.589e-04,1,0.1,128,25,1.9196125864982605,5
30,1.209e-03,1,0.01,128,25,2.2923648953437805,17
30,1.539e-02,1,0.001,128,25,2.8541117310523987,42
30,3.761e-02,1,0.0001,128,25,3.069036364555359,90
30,4.672e-02,2,0.1,128,25,2.683318316936493,129
30,2.988e-02,2,0.01,128,25,2.6990264654159546,71
30,2.961e-02,2,0.001,128,25,2.599293291568756,68
30,4.340e-02,2,0.0001,128,25,2.6663636565208435,102
30,4.597e-02,3,0.1,128,25,2.967807412147522,125
30,4.506e-02,3,0.01,128,25,2.944120943546295,112
30,4.351e-02,3,0.001,128,25,2.8563559651374817,103
30,6.905e-02,3,0.0001,128,25,2.6115102767944336,175
30,3.884e-04,1,0.1,128,50,3.004708409309387,10
30,1.757e-03,1,0.01,128,50,3.2478089928627014,25
30,3.214e-02,1,0.001,128,50,3.3717268109321594,84
30,4.703e-02,1,0.0001,128,50,3.3550214171409607,130
30,2.929e-02,2,0.1,128,50,3.657960295677185,64
30,1.595e-02,2,0.01,128,50,3.513596534729004,47
30,1.573e-02,2,0.001,128,50,3.6726717352867126,46
30,4.658e-02,2,0.0001,128,50,4.311211407184601,127
30,5.962e-02,3,0.1,128,50,3.550248622894287,163
30,4.519e-02,3,0.01,128,50,3.9743638038635254,114
30,4.531e-02,3,0.001,128,50,3.6631964445114136,120
30,5.694e-02,3,0.0001,128,50,4.05714225769043,138
30,3.343e-04,1,0.1,128,100,4.8420416712760925,8
30,1.142e-04,1,0.01,128,100,4.921578824520111,1
30,8.178e-04,1,0.001,128,100,5.377109467983246,16
30,6.080e-03,1,0.0001,128,100,5.422239005565643,30
30,1.415e-02,2,0.1,128,100,5.757840871810913,38
30,1.561e-02,2,0.01,128,100,5.766816675662994,44
30,3.038e-02,2,0.001,128,100,5.935365438461304,79
30,3.895e-02,2,0.0001,128,100,5.706229150295258,92
30,4.362e-02,3,0.1,128,100,6.290166079998016,107
30,5.867e-02,3,0.01,128,100,6.4038615226745605,141
30,4.520e-02,3,0.001,128,100,7.149366199970245,116
30,5.910e-02,3,0.0001,128,100,7.293730735778809,159
30,4.706e-04,1,0.1,256,10,2.7546281814575195,11
30,1.525e-03,1,0.01,256,10,1.8914384245872498,21
30,1.355e-02,1,0.001,256,10,1.7004498839378357,34
30,3.466e-02,1,0.0001,256,10,1.3862899541854858,88
30,1.632e-02,2,0.1,256,10,1.9562646746635437,51
30,1.562e-02,2,0.01,256,10,1.5685516595840454,45
30,6.238e-02,2,0.001,256,10,1.6839934587478638,172
30,1.016e-01,2,0.0001,256,10,1.7575464844703674,185
30,5.907e-02,3,0.1,256,10,1.91961270570755,158
30,5.882e-02,3,0.01,256,10,1.789710283279419,155
30,3.934e-02,3,0.001,256,10,1.8141441941261292,93
30,7.375e-02,3,0.0001,256,10,1.81638902425766,176
30,2.687e-04,1,0.1,256,25,1.89667409658432,6
30,1.743e-03,1,0.01,256,25,1.8143951892852783,24
30,8.556e-03,1,0.001,256,25,1.6939671635627747,31
30,3.083e-02,1,0.0001,256,25,1.8281072974205017,82
30,4.636e-02,2,0.1,256,25,2.0991312861442566,126
30,2.996e-02,2,0.01,256,25,1.9792024493217468,73
30,4.132e-02,2,0.001,256,25,2.146755039691925,94
30,9.986e-02,2,0.0001,256,25,1.979702353477478,183
30,4.556e-02,3,0.1,256,25,2.32502818107605,123
30,1.385e-02,3,0.01,256,25,2.092400074005127,36
30,4.368e-02,3,0.001,256,25,2.3297651410102844,110
30,6.114e-02,3,0.0001,256,25,2.163709282875061,169
30,1.701e-04,1,0.1,256,50,2.1716877818107605,3
30,3.578e-04,1,0.01,256,50,2.7104958295822144,9
30,1.604e-03,1,0.001,256,50,2.0667192935943604,22
30,1.355e-01,1,0.0001,256,50,2.4452056884765625,189
30,2.930e-02,2,0.1,256,50,2.520754337310791,66
30,3.003e-02,2,0.01,256,50,2.799257457256317,76
30,1.464e-02,2,0.001,256,50,2.4980640411376953,40
30,3.341e-02,2,0.0001,256,50,2.4354825019836426,87
30,5.918e-02,3,0.1,256,50,2.5451887249946594,160
30,4.517e-02,3,0.01,256,50,2.744904100894928,113
30,4.277e-02,3,0.001,256,50,2.9989739060401917,97
30,6.054e-02,3,0.0001,256,50,2.615250289440155,168
30,2.922e-02,1,0.1,256,100,3.030389666557312,62
30,1.270e-03,1,0.01,256,100,3.292437493801117,20
30,1.773e-03,1,0.001,256,100,3.3981557488441467,26
30,1.333e-02,1,0.0001,256,100,3.3485379219055176,33
30,5.942e-02,2,0.1,256,100,3.3517796993255615,161
30,2.984e-02,2,0.01,256,100,3.6626978516578674,70
30,4.367e-02,2,0.001,256,100,3.965138554573059,109
30,9.583e-02,2,0.0001,256,100,3.9599027037620544,181
