Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
30,3.726e-02,3,0.1,128,100,5.961046993732452,149
30,3.732e-02,3,0.01,128,100,6.063522160053253,154
30,2.646e-02,3,0.001,128,100,6.067512035369873,82
30,2.820e-02,3,0.0001,128,100,5.910182952880859,95
30,6.125e-05,1,0.1,256,10,2.073699951171875,6
30,3.728e-03,1,0.01,256,10,1.7433350682258606,22
30,6.278e-02,1,0.001,256,10,1.2902973890304565,182
30,1.072e-01,1,0.0001,256,10,1.460092544555664,192
30,2.872e-02,2,0.1,256,10,1.5879997611045837,99
30,1.702e-02,2,0.01,256,10,1.7176533341407776,53
30,3.719e-02,2,0.001,256,10,1.6530756950378418,141
30,7.725e-02,2,0.0001,256,10,1.5179373025894165,187
30,2.807e-02,3,0.1,256,10,1.9477874636650085,93
30,3.718e-02,3,0.01,256,10,1.6296395063400269,136
30,3.205e-02,3,0.001,256,10,1.6281426548957825,119
30,3.540e-02,3,0.0001,256,10,1.6301376223564148,123
30,2.017e-02,1,0.1,256,25,1.5919890999794006,69
30,2.050e-02,1,0.01,256,25,1.753307282924652,74
30,4.879e-03,1,0.001,256,25,1.7278754711151123,26
30,6.636e-02,1,0.0001,256,25,1.8812156319618225,183
30,1.809e-02,2,0.1,256,25,2.272764265537262,56
30,1.924e-02,2,0.01,256,25,2.3218588829040527,64
30,2.894e-02,2,0.001,256,25,1.8393275141716003,104
30,1.018e-01,2,0.0001,256,25,1.9009124636650085,190
30,3.766e-02,3,0.1,256,25,2.1507439017295837,159
30,3.723e-02,3,0.01,256,25,2.112347424030304,146
30,2.798e-02,3,0.001,256,25,2.158472955226898,91
30,7.685e-02,3,0.0001,256,25,2.127057909965515,186
30,1.430e-03,1,0.1,256,50,2.2078412771224976,14
30,1.224e-03,1,0.01,256,50,2.2973519563674927,12
30,4.344e-03,1,0.001,256,50,2.2614484429359436,25
30,2.303e-02,1,0.0001,256,50,2.2666833996772766,75
30,2.793e-02,2,0.1,256,50,3.65172678232193,89
30,8.599e-03,2,0.01,256,50,3.6095897555351257,30
30,2.866e-02,2,0.001,256,50,2.6085185408592224,97
30,3.062e-02,2,0.0001,256,50,2.473130941390991,115
30,3.716e-02,3,0.1,256,50,2.7025177478790283,126
30,3.719e-02,3,0.01,256,50,2.835910201072693,139
30,1.955e-02,3,0.001,256,50,2.594805359840393,65
30,5.333e-02,3,0.0001,256,50,2.940879762172699,176
30,3.880e-05,1,0.1,256,100,3.5138458609580994,1
30,1.066e-02,1,0.01,256,100,3.7018431425094604,40
30,3.187e-03,1,0.001,256,100,3.423836827278137,21
30,1.585e-02,1,0.0001,256,100,3.5420212745666504,51
30,1.974e-02,2,0.1,256,100,3.540025293827057,66
30,2.776e-02,2,0.01,256,100,4.188789784908295,88
30,1.819e-02,2,0.001,256,100,3.974861979484558,57
