Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
100,1.498e-02,1,0.1,64,10,3.6332865357398987,15
100,2.571e-02,1,0.01,64,10,2.699282646179199,23
100,3.376e-02,1,0.001,64,10,2.3736547231674194,52
100,5.243e-02,1,0.0001,64,10,1.863018810749054,108
100,5.487e-02,2,0.1,64,10,2.037553131580353,164
100,2.714e-02,2,0.01,64,10,1.9819509983062744,40
100,4.743e-02,2,0.001,64,10,1.927097737789154,100
100,5.742e-02,2,0.0001,64,10,1.9612571001052856,174
100,5.340e-02,3,0.1,64,10,2.0742050409317017,153
100,5.265e-02,3,0.01,64,10,2.331017851829529,141
100,5.246e-02,3,0.001,64,10,2.1417739391326904,112
100,5.945e-02,3,0.0001,64,10,2.29436594247818,180
100,1.350e-04,1,0.1,64,25,2.4492026567459106,2
100,1.382e-02,1,0.01,64,25,2.8743149638175964,11
100,1.512e-02,1,0.001,64,25,2.9221871495246887,16
100,4.095e-02,1,0.0001,64,25,3.5946402549743652,83
100,2.624e-02,2,0.1,64,25,2.8177170157432556,33
100,2.710e-02,2,0.01,64,25,3.0373798608779907,39
100,3.790e-02,2,0.001,64,25,3.229865610599518,59
100,3.810e-02,2,0.0001,64,25,3.001475751399994,61
100,4.156e-02,3,0.1,64,25,5.200097501277924,86
100,3.779e-02,3,0.01,64,25,3.4772048592567444,56
100,5.250e-02,3,0.001,64,25,3.010700762271881,120
100,5.512e-02,3,0.0001,64,25,2.916951358318329,167
100,2.858e-02,1,0.1,64,50,3.795353949069977,44
100,1.087e-04,1,0.01,64,50,3.935478389263153,1
100,2.603e-02,1,0.001,64,50,4.525152504444122,31
100,3.499e-02,1,0.0001,64,50,4.145417213439941,53
100,5.405e-02,2,0.1,64,50,4.4867554903030396,157
100,5.243e-02,2,0.01,64,50,4.562551975250244,110
100,4.058e-02,2,0.001,64,50,4.406221032142639,79
100,5.111e-02,2,0.0001,64,50,4.0461825132369995,104
100,5.407e-02,3,0.1,64,50,4.567040503025055,158
