Weights,Validation MSE,Hidden Layers,Learning Rate,Batch Size,Epochs,Training Time (s),Rank
100,6.812e-02,3,0.1,128,100,4.646078646183014,159
100,4.880e-02,3,0.01,128,100,5.193614661693573,51
100,6.538e-02,3,0.001,128,100,5.346206486225128,101
100,6.652e-02,3,0.0001,128,100,4.994647264480591,148
100,1.584e-02,1,0.1,256,10,2.302843391895294,8
100,6.538e-02,1,0.01,256,10,1.5832673907279968,99
100,5.765e-02,1,0.001,256,10,1.592491865158081,88
100,8.065e-02,1,0.0001,256,10,1.3379235863685608,183
100,4.931e-02,2,0.1,256,10,1.6099463105201721,58
100,6.547e-02,2,0.01,256,10,1.716682493686676,125
100,6.822e-02,2,0.001,256,10,1.633882224559784,160
100,7.645e-02,2,0.0001,256,10,1.6872395873069763,178
100,6.703e-02,3,0.1,256,10,1.7789943218231201,152
100,6.552e-02,3,0.01,256,10,1.7248879075050354,130
100,6.283e-02,3,0.001,256,10,1.8475610613822937,93
100,8.279e-02,3,0.0001,256,10,1.612438976764679,189
100,3.358e-02,1,0.1,256,25,1.5244245529174805,33
100,1.546e-02,1,0.01,256,25,1.7400986552238464,6
100,3.862e-02,1,0.001,256,25,1.9976592063903809,39
100,6.545e-02,1,0.0001,256,25,1.589001476764679,122
100,6.577e-02,2,0.1,256,25,2.0250864028930664,139
100,4.942e-02,2,0.01,256,25,1.7919593453407288,61
100,5.424e-02,2,0.001,256,25,1.964498221874237,83
100,7.998e-02,2,0.0001,256,25,2.070713996887207,181
100,6.686e-02,3,0.1,256,25,2.105122208595276,151
100,6.551e-02,3,0.01,256,25,1.9911766648292542,129
100,6.562e-02,3,0.001,256,25,2.083180248737335,137
100,8.043e-02,3,0.0001,256,25,1.9462972283363342,182
100,3.896e-04,1,0.1,256,50,2.0791913270950317,2
100,1.840e-02,1,0.01,256,50,1.9682375192642212,18
100,3.996e-02,1,0.001,256,50,2.3035911321640015,40
100,6.599e-02,1,0.0001,256,50,1.869003415107727,141
100,1.697e-02,2,0.1,256,50,2.4245181679725647,12
100,6.537e-02,2,0.01,256,50,2.1522462368011475,95
100,6.540e-02,2,0.001,256,50,2.542701780796051,110
100,7.618e-02,2,0.0001,256,50,2.157732605934143,177
100,5.069e-02,3,0.1,256,50,2.528490364551544,77
100,4.830e-02,3,0.01,256,50,2.6297196745872498,49
100,5.045e-02,3,0.001,256,50,2.8157227635383606,74
100,7.185e-02,3,0.0001,256,50,2.6880635023117065,170
100,3.426e-02,1,0.1,256,100,3.2577901482582092,37
100,1.624e-02,1,0.01,256,100,3.025410830974579,9
100,1.902e-02,1,0.001,256,100,3.1094371676445007,19
100,7.072e-02,1,0.0001,256,100,3.225626766681671,167
100,5.042e-02,2,0.1,256,100,3.2510589361190796,73
